 

stn;time;rre150z0;rco150z0
OBR;202112152150;0.0;0
OBR;202112152200;0.0;0
OBR;202112152210;0.0;0
OBR;202112152220;0.0;0
OBR;202112152230;0.0;0
OBR;202112152240;0.0;0
OBR;202112152250;0.0;0
OBR;202112152300;0.0;0
OBR;202112152310;0.0;0
OBR;202112152320;0.0;0
OBR;202112152330;0.0;0
OBR;202112152340;0.0;0
OBR;202112152350;0.0;0
OBR;202112160000;0.0;0
OBR;202112160010;0.0;0
OBR;202112160020;0.0;0
OBR;202112160030;0.0;0
OBR;202112160040;0.0;0
OBR;202112160050;0.0;0
OBR;202112160100;0.0;0
OBR;202112160110;0.0;0
OBR;202112160120;0.0;0
OBR;202112160130;0.0;0
OBR;202112160140;0.0;0
OBR;202112160150;0.0;0
OBR;202112160200;0.0;0
OBR;202112160210;0.0;0
OBR;202112160220;0.0;0
OBR;202112160230;0.0;0
OBR;202112160240;0.0;0
OBR;202112160250;0.0;0
OBR;202112160300;0.0;0
OBR;202112160310;0.0;0
OBR;202112160320;0.0;0
OBR;202112160330;0.0;0
OBR;202112160340;0.0;0
OBR;202112160350;0.0;0
OBR;202112160400;0.0;0
OBR;202112160410;0.0;0
OBR;202112160420;0.0;0
OBR;202112160430;0.0;0
OBR;202112160440;0.0;0
OBR;202112160450;0.0;0
OBR;202112160500;0.0;0
OBR;202112160510;0.0;0
OBR;202112160520;0.0;0
OBR;202112160530;0.0;0
OBR;202112160540;0.0;0
OBR;202112160550;0.0;0
OBR;202112160600;0.0;0
OBR;202112160610;0.0;0
OBR;202112160620;0.0;0
OBR;202112160630;0.0;0
OBR;202112160640;0.0;0
OBR;202112160650;0.0;0
OBR;202112160700;0.0;0
OBR;202112160710;0.0;0
OBR;202112160720;0.0;0
OBR;202112160730;0.0;0
OBR;202112160740;0.0;0
OBR;202112160750;0.0;0
OBR;202112160800;0.0;0
OBR;202112160810;0.0;0
OBR;202112160820;0.0;0
OBR;202112160830;0.0;0
OBR;202112160840;0.0;0
OBR;202112160850;0.0;0
OBR;202112160900;0.0;0
OBR;202112160910;0.0;0
OBR;202112160920;0.0;0
OBR;202112160930;0.0;0
OBR;202112160940;0.0;0
OBR;202112160950;0.0;0
OBR;202112161000;0.0;0
OBR;202112161010;0.0;0
OBR;202112161020;0.0;0
OBR;202112161030;0.0;0
OBR;202112161040;0.0;0
OBR;202112161050;0.0;0
OBR;202112161100;0.0;0
OBR;202112161110;0.0;0
OBR;202112161120;0.0;0
OBR;202112161130;0.0;0
OBR;202112161140;0.0;0
OBR;202112161150;0.0;0
OBR;202112161200;0.0;0
OBR;202112161210;0.0;0
OBR;202112161220;0.0;0
OBR;202112161230;0.0;0
OBR;202112161240;0.0;0
OBR;202112161250;0.0;0
OBR;202112161300;0.0;0
OBR;202112161310;0.0;0
OBR;202112161320;0.0;0
OBR;202112161330;0.0;0
OBR;202112161340;0.0;0
OBR;202112161350;0.0;0
OBR;202112161400;0.0;0
OBR;202112161410;0.0;0
OBR;202112161420;0.0;0
OBR;202112161430;0.0;0
OBR;202112161440;0.0;0
OBR;202112161450;0.0;0
OBR;202112161500;0.0;0
OBR;202112161510;0.0;0
OBR;202112161520;0.0;0
OBR;202112161530;0.0;0
OBR;202112161540;0.0;0
OBR;202112161550;0.0;0
OBR;202112161600;0.0;0
OBR;202112161610;0.0;0
OBR;202112161620;0.0;0
OBR;202112161630;0.0;0
OBR;202112161640;0.0;0
OBR;202112161650;0.0;0
OBR;202112161700;0.0;0
OBR;202112161710;0.0;0
OBR;202112161720;0.0;0
OBR;202112161730;0.0;0
OBR;202112161740;0.0;0
OBR;202112161750;0.0;0
OBR;202112161800;0.0;0
OBR;202112161810;0.0;0
OBR;202112161820;0.0;0
OBR;202112161830;0.0;0
OBR;202112161840;0.0;0
OBR;202112161850;0.0;0
OBR;202112161900;0.0;0
OBR;202112161910;0.0;0
OBR;202112161920;0.0;0
OBR;202112161930;0.0;0
OBR;202112161940;0.0;0
OBR;202112161950;0.0;0
OBR;202112162000;0.0;0
OBR;202112162010;0.0;0
OBR;202112162020;0.0;0
OBR;202112162030;0.0;0
OBR;202112162040;0.0;0
OBR;202112162050;0.0;0
OBR;202112162100;0.0;0
OBR;202112162110;0.0;0
OBR;202112162120;0.0;0
OBR;202112162130;0.0;0
OBR;202112162140;0.0;0
OBR;202112162150;0.0;0
OBR;202112162200;0.0;0
OBR;202112162210;0.0;0
OBR;202112162220;0.0;0
OBR;202112162230;0.0;0
OBR;202112162240;0.0;0
OBR;202112162250;0.0;0
OBR;202112162300;0.0;0
OBR;202112162310;0.0;0
OBR;202112162320;0.0;0
OBR;202112162330;0.0;0
OBR;202112162340;0.0;0
OBR;202112162350;0.0;0
OBR;202112170000;0.0;0
OBR;202112170010;0.0;0
OBR;202112170020;0.0;0
OBR;202112170030;0.0;0
OBR;202112170040;0.0;0
OBR;202112170050;0.0;0
OBR;202112170100;0.0;0
OBR;202112170110;0.0;0
OBR;202112170120;0.0;0
OBR;202112170130;0.0;0
OBR;202112170140;0.0;0
OBR;202112170150;0.0;0
OBR;202112170200;0.0;0
OBR;202112170210;0.0;0
OBR;202112170220;0.0;0
OBR;202112170230;0.0;0
OBR;202112170240;0.0;0
OBR;202112170250;0.0;0
OBR;202112170300;0.0;0
OBR;202112170310;0.0;0
OBR;202112170320;0.0;0
OBR;202112170330;0.0;0
OBR;202112170340;0.0;0
OBR;202112170350;0.0;0
OBR;202112170400;0.0;0
OBR;202112170410;0.0;0
OBR;202112170420;0.0;0
OBR;202112170430;0.0;0
OBR;202112170440;0.0;0
OBR;202112170450;0.0;0
OBR;202112170500;0.0;0
OBR;202112170510;0.0;0
OBR;202112170520;0.0;0
OBR;202112170530;0.0;0
OBR;202112170540;0.0;0
OBR;202112170550;0.0;0
OBR;202112170600;0.0;0
OBR;202112170610;0.0;0
OBR;202112170620;0.0;0
OBR;202112170630;0.0;0
OBR;202112170640;0.0;0
OBR;202112170650;0.0;0
OBR;202112170700;0.0;0
OBR;202112170710;0.0;0
OBR;202112170720;0.0;0
OBR;202112170730;0.0;0
OBR;202112170740;0.0;0
OBR;202112170750;0.0;0
OBR;202112170800;0.0;0
OBR;202112170810;0.0;0
OBR;202112170820;0.0;0
OBR;202112170830;0.0;0
OBR;202112170840;0.0;0
OBR;202112170850;0.0;0
OBR;202112170900;0.0;0
OBR;202112170910;0.0;0
OBR;202112170920;0.0;0
OBR;202112170930;0.0;0
OBR;202112170940;0.0;0
OBR;202112170950;0.0;0
OBR;202112171000;0.0;0
OBR;202112171010;0.0;0
OBR;202112171020;0.0;0
OBR;202112171030;0.0;0
OBR;202112171040;0.0;0
OBR;202112171050;0.0;0
OBR;202112171100;0.0;0
OBR;202112171110;0.0;0
OBR;202112171120;0.0;0
OBR;202112171130;0.0;0
OBR;202112171140;0.0;0
OBR;202112171150;0.0;0
OBR;202112171200;0.0;0
OBR;202112171210;0.0;0
OBR;202112171220;0.0;0
OBR;202112171230;0.0;0
OBR;202112171240;0.0;0
OBR;202112171250;0.0;0
OBR;202112171300;0.0;0
OBR;202112171310;0.0;0
OBR;202112171320;0.0;0
OBR;202112171330;0.0;0
OBR;202112171340;0.0;0
OBR;202112171350;0.0;0
OBR;202112171400;0.0;0
OBR;202112171410;0.0;0
OBR;202112171420;0.0;0
OBR;202112171430;0.0;0
OBR;202112171440;0.0;0
OBR;202112171450;0.0;0
OBR;202112171500;0.0;0
OBR;202112171510;0.0;0
OBR;202112171520;0.0;0
OBR;202112171530;0.0;0
OBR;202112171540;0.0;0
OBR;202112171550;0.0;0
OBR;202112171600;0.0;0
OBR;202112171610;0.0;0
OBR;202112171620;0.0;0
OBR;202112171630;0.0;0
OBR;202112171640;0.0;0
OBR;202112171650;0.0;0
OBR;202112171700;0.0;0
OBR;202112171710;0.0;0
OBR;202112171720;0.0;0
OBR;202112171730;0.0;0
OBR;202112171740;0.0;0
OBR;202112171750;0.0;0
OBR;202112171800;0.0;0
OBR;202112171810;0.0;0
OBR;202112171820;0.0;0
OBR;202112171830;0.0;0
OBR;202112171840;0.0;0
OBR;202112171850;0.0;0
OBR;202112171900;0.0;0
OBR;202112171910;0.0;0
OBR;202112171920;0.0;0
OBR;202112171930;0.0;0
OBR;202112171940;0.0;0
OBR;202112171950;0.0;0
OBR;202112172000;0.0;0
OBR;202112172010;0.0;0
OBR;202112172020;0.0;0
OBR;202112172030;0.0;0
OBR;202112172040;0.0;0
OBR;202112172050;0.0;0
OBR;202112172100;0.0;0
OBR;202112172110;0.0;0
OBR;202112172120;0.0;0
OBR;202112172130;0.0;0
OBR;202112172140;0.0;0
OBR;202112172150;0.0;0
OBR;202112172200;0.0;0
OBR;202112172210;0.0;0
OBR;202112172220;0.0;0
OBR;202112172230;0.0;0
OBR;202112172240;0.0;0
OBR;202112172250;0.0;0
OBR;202112172300;0.0;0
OBR;202112172310;0.0;0
OBR;202112172320;0.0;0
OBR;202112172330;0.0;0
OBR;202112172340;0.0;0
OBR;202112172350;0.0;0
OBR;202112180000;0.0;0
OBR;202112180010;0.0;0
OBR;202112180020;0.0;0
OBR;202112180030;0.0;0
OBR;202112180040;0.0;0
OBR;202112180050;0.0;0
OBR;202112180100;0.0;0
OBR;202112180110;0.0;0
OBR;202112180120;0.0;0
OBR;202112180130;0.0;0
OBR;202112180140;0.0;0
OBR;202112180150;0.0;0
OBR;202112180200;0.0;0
OBR;202112180210;0.0;0
OBR;202112180220;0.0;0
OBR;202112180230;0.0;0
OBR;202112180240;0.0;0
OBR;202112180250;0.0;0
OBR;202112180300;0.0;0
OBR;202112180310;0.0;0
OBR;202112180320;0.0;0
OBR;202112180330;0.0;0
OBR;202112180340;0.0;0
OBR;202112180350;0.0;0
OBR;202112180400;0.0;0
OBR;202112180410;0.0;0
OBR;202112180420;0.0;0
OBR;202112180430;0.0;0
OBR;202112180440;0.0;0
OBR;202112180450;0.0;0
OBR;202112180500;0.0;0
OBR;202112180510;0.0;0
OBR;202112180520;0.0;0
OBR;202112180530;0.0;0
OBR;202112180540;0.0;0
OBR;202112180550;0.0;0
OBR;202112180600;0.0;0
OBR;202112180610;0.0;0
OBR;202112180620;0.0;0
OBR;202112180630;0.0;0
OBR;202112180640;0.0;0
OBR;202112180650;0.0;0
OBR;202112180700;0.0;0
OBR;202112180710;0.0;0
OBR;202112180720;0.0;0
OBR;202112180730;0.0;0
OBR;202112180740;0.0;0
OBR;202112180750;0.0;0
OBR;202112180800;0.0;0
OBR;202112180810;0.0;0
OBR;202112180820;0.0;0
OBR;202112180830;0.0;0
OBR;202112180840;0.0;0
OBR;202112180850;0.0;0
OBR;202112180900;0.0;0
OBR;202112180910;0.0;0
OBR;202112180920;0.0;0
OBR;202112180930;0.0;0
OBR;202112180940;0.0;0
OBR;202112180950;0.0;0
OBR;202112181000;0.0;0
OBR;202112181010;0.0;0
OBR;202112181020;0.0;0
OBR;202112181030;0.0;0
OBR;202112181040;0.0;0
OBR;202112181050;0.0;0
OBR;202112181100;0.0;0
OBR;202112181110;0.0;0
OBR;202112181120;0.0;0
OBR;202112181130;0.0;0
OBR;202112181140;0.0;0
OBR;202112181150;0.0;0
OBR;202112181200;0.0;0
OBR;202112181210;0.0;0
OBR;202112181220;0.0;0
OBR;202112181230;0.0;0
OBR;202112181240;0.0;0
OBR;202112181250;0.0;0
OBR;202112181300;0.0;0
OBR;202112181310;0.0;0
OBR;202112181320;0.0;0
OBR;202112181330;0.0;0
OBR;202112181340;0.0;0
OBR;202112181350;0.0;0
OBR;202112181400;0.0;0
OBR;202112181410;0.0;0
OBR;202112181420;0.0;0
OBR;202112181430;0.0;0
OBR;202112181440;0.0;0
OBR;202112181450;0.0;0
OBR;202112181500;0.0;0
OBR;202112181510;0.0;0
OBR;202112181520;0.0;0
OBR;202112181530;0.0;0
OBR;202112181540;0.0;0
OBR;202112181550;0.0;0
OBR;202112181600;0.0;0
OBR;202112181610;0.0;0
OBR;202112181620;0.0;0
OBR;202112181630;0.0;0
OBR;202112181640;0.0;0
OBR;202112181650;0.0;0
OBR;202112181700;0.0;0
OBR;202112181710;0.0;0
OBR;202112181720;0.0;0
OBR;202112181730;0.0;0
OBR;202112181740;0.0;0
OBR;202112181750;0.0;0
OBR;202112181800;0.0;0
OBR;202112181810;0.0;0
OBR;202112181820;0.0;0
OBR;202112181830;0.0;0
OBR;202112181840;0.0;0
OBR;202112181850;0.0;0
OBR;202112181900;0.0;0
OBR;202112181910;0.0;0
OBR;202112181920;0.0;0
OBR;202112181930;0.0;0
OBR;202112181940;0.0;0
OBR;202112181950;0.0;0
OBR;202112182000;0.0;0
OBR;202112182010;0.0;0
OBR;202112182020;0.0;0
OBR;202112182030;0.0;0
OBR;202112182040;0.0;0
OBR;202112182050;0.0;0
OBR;202112182100;0.0;0
OBR;202112182110;0.0;0
OBR;202112182120;0.0;0
OBR;202112182130;0.0;0
OBR;202112182140;0.0;0
OBR;202112182150;0.0;0
OBR;202112182200;0.0;0
OBR;202112182210;0.0;0
OBR;202112182220;0.0;0
OBR;202112182230;0.0;0
OBR;202112182240;0.0;0
OBR;202112182250;0.0;0
OBR;202112182300;0.0;0
OBR;202112182310;0.0;0
OBR;202112182320;0.0;0
OBR;202112182330;0.0;0
OBR;202112182340;0.0;0
OBR;202112182350;0.0;0
OBR;202112190000;0.0;0
OBR;202112190010;0.0;0
OBR;202112190020;0.0;0
OBR;202112190030;0.0;0
OBR;202112190040;0.0;0
OBR;202112190050;0.0;0
OBR;202112190100;0.0;0
OBR;202112190110;0.0;0
OBR;202112190120;0.0;0
OBR;202112190130;0.0;0
OBR;202112190140;0.0;0
OBR;202112190150;0.0;0
OBR;202112190200;0.0;0
OBR;202112190210;0.0;0
OBR;202112190220;0.0;0
OBR;202112190230;0.0;0
OBR;202112190240;0.0;0
OBR;202112190250;0.0;0
OBR;202112190300;0.0;0
OBR;202112190310;0.0;0
OBR;202112190320;0.0;0
OBR;202112190330;0.0;0
OBR;202112190340;0.0;0
OBR;202112190350;0.0;0
OBR;202112190400;0.0;0
OBR;202112190410;0.0;0
OBR;202112190420;0.0;0
OBR;202112190430;0.0;0
OBR;202112190440;0.0;0
OBR;202112190450;0.0;0
OBR;202112190500;0.0;0
OBR;202112190510;0.0;0
OBR;202112190520;0.0;0
OBR;202112190530;0.0;0
OBR;202112190540;0.0;0
OBR;202112190550;0.0;0
OBR;202112190600;0.0;0
OBR;202112190610;0.0;0
OBR;202112190620;0.0;0
OBR;202112190630;0.0;0
OBR;202112190640;0.0;0
OBR;202112190650;0.0;0
OBR;202112190700;0.0;0
OBR;202112190710;0.0;0
OBR;202112190720;0.0;0
OBR;202112190730;0.0;0
OBR;202112190740;0.0;0
OBR;202112190750;0.0;0
OBR;202112190800;0.0;0
OBR;202112190810;0.0;0
OBR;202112190820;0.0;0
OBR;202112190830;0.0;0
OBR;202112190840;0.0;0
OBR;202112190850;0.0;0
OBR;202112190900;0.0;0
OBR;202112190910;0.0;0
OBR;202112190920;0.0;0
OBR;202112190930;0.0;0
OBR;202112190940;0.0;0
OBR;202112190950;0.0;0
OBR;202112191000;0.0;0
OBR;202112191010;0.0;0
OBR;202112191020;0.0;0
OBR;202112191030;0.0;0
OBR;202112191040;0.0;0
OBR;202112191050;0.0;0
OBR;202112191100;0.0;0
OBR;202112191110;0.0;0
OBR;202112191120;0.0;0
OBR;202112191130;0.0;0
OBR;202112191140;0.0;0
OBR;202112191150;0.0;0
OBR;202112191200;0.0;0
OBR;202112191210;0.0;0
OBR;202112191220;0.0;0
OBR;202112191230;0.0;0
OBR;202112191240;0.0;0
OBR;202112191250;0.0;0
OBR;202112191300;0.0;0
OBR;202112191310;0.0;0
OBR;202112191320;0.0;0
OBR;202112191330;0.0;0
OBR;202112191340;0.0;0
OBR;202112191350;0.0;0
OBR;202112191400;0.0;0
OBR;202112191410;0.0;0
OBR;202112191420;0.0;0
OBR;202112191430;0.0;0
OBR;202112191440;0.0;0
OBR;202112191450;0.0;0
OBR;202112191500;0.0;0
OBR;202112191510;0.0;0
OBR;202112191520;0.0;0
OBR;202112191530;0.0;0
OBR;202112191540;0.0;0
OBR;202112191550;0.0;0
OBR;202112191600;0.0;0
OBR;202112191610;0.0;0
OBR;202112191620;0.0;0
OBR;202112191630;0.0;0
OBR;202112191640;0.0;0
OBR;202112191650;0.0;0
OBR;202112191700;0.0;0
OBR;202112191710;0.0;0
OBR;202112191720;0.0;0
OBR;202112191730;0.0;0
OBR;202112191740;0.0;0
OBR;202112191750;0.0;0
OBR;202112191800;0.0;0
OBR;202112191810;0.0;0
OBR;202112191820;0.0;0
OBR;202112191830;0.0;0
OBR;202112191840;0.0;0
OBR;202112191850;0.0;0
OBR;202112191900;0.0;0
OBR;202112191910;0.0;0
OBR;202112191920;0.0;0
OBR;202112191930;0.0;0
OBR;202112191940;0.0;0
OBR;202112191950;0.0;0
OBR;202112192000;0.0;0
OBR;202112192010;0.0;0
OBR;202112192020;0.0;0
OBR;202112192030;0.0;0
OBR;202112192040;0.0;0
OBR;202112192050;0.0;0
OBR;202112192100;0.0;0
OBR;202112192110;0.0;0
OBR;202112192120;0.0;0
OBR;202112192130;0.0;0
OBR;202112192140;0.0;0
OBR;202112192150;0.0;0
OBR;202112192200;0.0;0
OBR;202112192210;0.0;0
OBR;202112192220;0.0;0
OBR;202112192230;0.0;0
OBR;202112192240;0.0;0
OBR;202112192250;0.0;0
OBR;202112192300;0.0;0
OBR;202112192310;0.0;0
OBR;202112192320;0.0;0
OBR;202112192330;0.0;0
OBR;202112192340;0.0;0
OBR;202112192350;0.0;0
OBR;202112200000;0.0;0
OBR;202112200010;0.0;0
OBR;202112200020;0.0;0
OBR;202112200030;0.0;0
OBR;202112200040;0.0;0
OBR;202112200050;0.0;0
OBR;202112200100;0.0;0
OBR;202112200110;0.0;0
OBR;202112200120;0.0;0
OBR;202112200130;0.0;0
OBR;202112200140;0.0;0
OBR;202112200150;0.0;0
OBR;202112200200;0.0;0
OBR;202112200210;0.0;0
OBR;202112200220;0.0;0
OBR;202112200230;0.0;0
OBR;202112200240;0.0;0
OBR;202112200250;0.0;0
OBR;202112200300;0.0;0
OBR;202112200310;0.0;0
OBR;202112200320;0.0;0
OBR;202112200330;0.0;0
OBR;202112200340;0.0;0
OBR;202112200350;0.0;0
OBR;202112200400;0.0;0
OBR;202112200410;0.0;0
OBR;202112200420;0.0;0
OBR;202112200430;0.0;0
OBR;202112200440;0.0;0
OBR;202112200450;0.0;0
OBR;202112200500;0.0;0
OBR;202112200510;0.0;0
OBR;202112200520;0.0;0
OBR;202112200530;0.0;0
OBR;202112200540;0.0;0
OBR;202112200550;0.0;0
OBR;202112200600;0.0;0
OBR;202112200610;0.0;0
OBR;202112200620;0.0;0
OBR;202112200630;0.0;0
OBR;202112200640;0.0;0
OBR;202112200650;0.0;0
OBR;202112200700;0.0;0
OBR;202112200710;0.0;0
OBR;202112200720;0.0;0
OBR;202112200730;0.0;0
OBR;202112200740;0.0;0
OBR;202112200750;0.0;0
OBR;202112200800;0.0;0
OBR;202112200810;0.0;0
OBR;202112200820;0.0;0
OBR;202112200830;0.0;0
OBR;202112200840;0.0;0
OBR;202112200850;0.0;0
OBR;202112200900;0.0;0
OBR;202112200910;0.0;0
OBR;202112200920;0.0;0
OBR;202112200930;0.0;0
OBR;202112200940;0.0;0
OBR;202112200950;0.0;0
OBR;202112201000;0.0;0
OBR;202112201010;0.0;0
OBR;202112201020;0.0;0
OBR;202112201030;0.0;0
OBR;202112201040;0.0;0
OBR;202112201050;0.0;0
OBR;202112201100;0.0;0
OBR;202112201110;0.0;0
OBR;202112201120;0.0;0
OBR;202112201130;0.0;0
OBR;202112201140;0.0;0
OBR;202112201150;0.0;0
OBR;202112201200;0.0;0
OBR;202112201210;0.0;0
OBR;202112201220;0.0;0
OBR;202112201230;0.0;0
OBR;202112201240;0.0;0
OBR;202112201250;0.0;0
OBR;202112201300;0.0;0
OBR;202112201310;0.0;0
OBR;202112201320;0.0;0
OBR;202112201330;0.0;0
OBR;202112201340;0.0;0
OBR;202112201350;0.0;0
OBR;202112201400;0.0;0
OBR;202112201410;0.0;0
OBR;202112201420;0.0;0
OBR;202112201430;0.0;0
OBR;202112201440;0.0;0
OBR;202112201450;0.0;0
OBR;202112201500;0.0;0
OBR;202112201510;0.0;0
OBR;202112201520;0.0;0
OBR;202112201530;0.0;0
OBR;202112201540;0.0;0
OBR;202112201550;0.0;0
OBR;202112201600;0.0;0
OBR;202112201610;0.0;0
OBR;202112201620;0.0;0
OBR;202112201630;0.0;0
OBR;202112201640;0.0;0
OBR;202112201650;0.0;0
OBR;202112201700;0.0;0
OBR;202112201710;0.0;0
OBR;202112201720;0.0;0
OBR;202112201730;0.0;0
OBR;202112201740;0.0;0
OBR;202112201750;0.0;0
OBR;202112201800;0.0;0
OBR;202112201810;0.0;0
OBR;202112201820;0.0;0
OBR;202112201830;0.0;0
OBR;202112201840;0.0;0
OBR;202112201850;0.0;0
OBR;202112201900;0.0;0
OBR;202112201910;0.0;0
OBR;202112201920;0.0;0
OBR;202112201930;0.0;0
OBR;202112201940;0.0;0
OBR;202112201950;0.0;0
OBR;202112202000;0.0;0
OBR;202112202010;0.0;0
OBR;202112202020;0.0;0
OBR;202112202030;0.0;0
OBR;202112202040;0.0;0
OBR;202112202050;0.0;0
OBR;202112202100;0.0;0
OBR;202112202110;0.0;0
OBR;202112202120;0.0;0
OBR;202112202130;0.0;0
OBR;202112202140;0.0;0
OBR;202112202150;0.0;0
OBR;202112202200;0.0;0
OBR;202112202210;0.0;0
OBR;202112202220;0.0;0
OBR;202112202230;0.0;0
OBR;202112202240;0.0;0
OBR;202112202250;0.0;0
OBR;202112202300;0.0;0
OBR;202112202310;0.0;0
OBR;202112202320;0.0;0
OBR;202112202330;0.0;0
OBR;202112202340;0.0;0
OBR;202112202350;0.0;0
OBR;202112210000;0.0;0
OBR;202112210010;0.0;0
OBR;202112210020;0.0;0
OBR;202112210030;0.0;0
OBR;202112210040;0.0;0
OBR;202112210050;0.0;0
OBR;202112210100;0.0;0
OBR;202112210110;0.0;0
OBR;202112210120;0.0;0
OBR;202112210130;0.0;0
OBR;202112210140;0.0;0
OBR;202112210150;0.0;0
OBR;202112210200;0.0;0
OBR;202112210210;0.0;0
OBR;202112210220;0.0;0
OBR;202112210230;0.0;0
OBR;202112210240;0.0;0
OBR;202112210250;0.0;0
OBR;202112210300;0.0;0
OBR;202112210310;0.0;0
OBR;202112210320;0.0;0
OBR;202112210330;0.0;0
OBR;202112210340;0.0;0
OBR;202112210350;0.0;0
OBR;202112210400;0.0;0
OBR;202112210410;0.0;0
OBR;202112210420;0.0;0
OBR;202112210430;0.0;0
OBR;202112210440;0.0;0
OBR;202112210450;0.0;0
OBR;202112210500;0.0;0
OBR;202112210510;0.0;0
OBR;202112210520;0.0;0
OBR;202112210530;0.0;0
OBR;202112210540;0.0;0
OBR;202112210550;0.0;0
OBR;202112210600;0.0;0
OBR;202112210610;0.0;0
OBR;202112210620;0.0;0
OBR;202112210630;0.0;0
OBR;202112210640;0.0;0
OBR;202112210650;0.0;0
OBR;202112210700;0.0;0
OBR;202112210710;0.0;0
OBR;202112210720;0.0;0
OBR;202112210730;0.0;0
OBR;202112210740;0.0;0
OBR;202112210750;0.0;0
OBR;202112210800;0.0;0
OBR;202112210810;0.0;0
OBR;202112210820;0.0;0
OBR;202112210830;0.0;0
OBR;202112210840;0.0;0
OBR;202112210850;0.0;0
OBR;202112210900;0.0;0
OBR;202112210910;0.0;0
OBR;202112210920;0.0;0
OBR;202112210930;0.0;0
OBR;202112210940;0.0;0
OBR;202112210950;0.0;0
OBR;202112211000;0.0;0
OBR;202112211010;0.0;0
OBR;202112211020;0.0;0
OBR;202112211030;0.0;0
OBR;202112211040;0.0;0
OBR;202112211050;0.0;0
OBR;202112211100;0.0;0
OBR;202112211110;0.0;0
OBR;202112211120;0.0;0
OBR;202112211130;0.0;0
OBR;202112211140;0.0;0
OBR;202112211150;0.0;0
OBR;202112211200;0.0;0
OBR;202112211210;0.0;0
OBR;202112211220;0.0;0
OBR;202112211230;0.0;0
OBR;202112211240;0.0;0
OBR;202112211250;0.0;0
OBR;202112211300;0.0;0
OBR;202112211310;0.0;0
OBR;202112211320;0.0;0
OBR;202112211330;0.0;0
OBR;202112211340;0.0;0
OBR;202112211350;0.0;0
OBR;202112211400;0.0;0
OBR;202112211410;0.0;0
OBR;202112211420;0.0;0
OBR;202112211430;0.0;0
OBR;202112211440;0.0;0
OBR;202112211450;0.0;0
OBR;202112211500;0.0;0
OBR;202112211510;0.0;0
OBR;202112211520;0.0;0
OBR;202112211530;0.0;0
OBR;202112211540;0.0;0
OBR;202112211550;0.0;0
OBR;202112211600;0.0;0
OBR;202112211610;0.0;0
OBR;202112211620;0.0;0
OBR;202112211630;0.0;0
OBR;202112211640;0.0;0
OBR;202112211650;0.0;0
OBR;202112211700;0.0;0
OBR;202112211710;0.0;0
OBR;202112211720;0.0;0
OBR;202112211730;0.0;0
OBR;202112211740;0.0;0
OBR;202112211750;0.0;0
OBR;202112211800;0.0;0
OBR;202112211810;0.0;0
OBR;202112211820;0.0;0
OBR;202112211830;0.0;0
OBR;202112211840;0.0;0
OBR;202112211850;0.0;0
OBR;202112211900;0.0;0
OBR;202112211910;0.0;0
OBR;202112211920;0.0;0
OBR;202112211930;0.0;0
OBR;202112211940;0.0;0
OBR;202112211950;0.0;0
OBR;202112212000;0.0;0
OBR;202112212010;0.0;0
OBR;202112212020;0.0;0
OBR;202112212030;0.0;0
OBR;202112212040;0.0;0
OBR;202112212050;0.0;0
OBR;202112212100;0.0;0
OBR;202112212110;0.0;0
OBR;202112212120;0.0;0
OBR;202112212130;0.0;0
OBR;202112212140;0.0;0
OBR;202112212150;0.0;0
OBR;202112212200;0.0;0
OBR;202112212210;0.0;0
OBR;202112212220;0.0;0
OBR;202112212230;0.0;0
OBR;202112212240;0.0;0
OBR;202112212250;0.0;0
OBR;202112212300;0.0;0
OBR;202112212310;0.0;0
OBR;202112212320;0.0;0
OBR;202112212330;0.0;0
OBR;202112212340;0.0;0
OBR;202112212350;0.0;0
OBR;202112220000;0.0;0
OBR;202112220010;0.0;0
OBR;202112220020;0.0;0
OBR;202112220030;0.0;0
OBR;202112220040;0.0;0
OBR;202112220050;0.0;0
OBR;202112220100;0.0;0
OBR;202112220110;0.0;0
OBR;202112220120;0.0;0
OBR;202112220130;0.0;0
OBR;202112220140;0.0;0
OBR;202112220150;0.0;0
OBR;202112220200;0.0;0
OBR;202112220210;0.0;0
OBR;202112220220;0.0;0
OBR;202112220230;0.0;0
OBR;202112220240;0.0;0
OBR;202112220250;0.0;0
OBR;202112220300;0.0;0
OBR;202112220310;0.0;0
OBR;202112220320;0.0;0
OBR;202112220330;0.0;0
OBR;202112220340;0.0;0
OBR;202112220350;0.0;0
OBR;202112220400;0.0;0
OBR;202112220410;0.0;0
OBR;202112220420;0.0;0
OBR;202112220430;0.0;0
OBR;202112220440;0.0;0
OBR;202112220450;0.0;0
OBR;202112220500;0.0;0
OBR;202112220510;0.0;0
OBR;202112220520;0.0;0
OBR;202112220530;0.0;0
OBR;202112220540;0.0;0
OBR;202112220550;0.0;0
OBR;202112220600;0.0;0
OBR;202112220610;0.0;0
OBR;202112220620;0.0;0
OBR;202112220630;0.0;0
OBR;202112220640;0.0;0
OBR;202112220650;0.0;0
OBR;202112220700;0.0;0
OBR;202112220710;0.0;0
OBR;202112220720;0.0;0
OBR;202112220730;0.0;0
OBR;202112220740;0.0;0
OBR;202112220750;0.0;0
OBR;202112220800;0.0;0
OBR;202112220810;0.0;0
OBR;202112220820;0.0;0
OBR;202112220830;0.0;0
OBR;202112220840;0.0;0
OBR;202112220850;0.0;0
OBR;202112220900;0.0;0
