 

stn;time;rre150z0
CHU;202206152000;0.0
CHU;202206152010;0.0
CHU;202206152020;0.0
CHU;202206152030;0.0
CHU;202206152040;0.0
CHU;202206152050;0.0
CHU;202206152100;0.0
CHU;202206152110;0.0
CHU;202206152120;0.0
CHU;202206152130;0.0
CHU;202206152140;0.0
CHU;202206152150;0.0
CHU;202206152200;0.0
CHU;202206152210;0.0
CHU;202206152220;0.0
CHU;202206152230;0.0
CHU;202206152240;0.0
CHU;202206152250;0.0
CHU;202206152300;0.0
CHU;202206152310;0.0
CHU;202206152320;0.0
CHU;202206152330;0.0
CHU;202206152340;0.0
CHU;202206152350;0.0
CHU;202206160000;0.0
CHU;202206160010;0.0
CHU;202206160020;0.0
CHU;202206160030;0.0
CHU;202206160040;0.0
CHU;202206160050;0.0
CHU;202206160100;0.0
CHU;202206160110;0.0
CHU;202206160120;0.0
CHU;202206160130;0.0
CHU;202206160140;0.0
CHU;202206160150;0.0
CHU;202206160200;0.0
CHU;202206160210;0.0
CHU;202206160220;0.0
CHU;202206160230;0.0
CHU;202206160240;0.0
CHU;202206160250;0.0
CHU;202206160300;0.0
CHU;202206160310;0.0
CHU;202206160320;0.0
CHU;202206160330;0.0
CHU;202206160340;0.0
CHU;202206160350;0.0
CHU;202206160400;0.0
CHU;202206160410;0.0
CHU;202206160420;0.0
CHU;202206160430;0.2
CHU;202206160440;0.1
CHU;202206160450;0.0
CHU;202206160500;0.0
CHU;202206160510;0.0
CHU;202206160520;0.0
CHU;202206160530;0.0
CHU;202206160540;0.0
CHU;202206160550;0.0
CHU;202206160600;0.0
CHU;202206160610;0.0
CHU;202206160620;0.0
CHU;202206160630;0.0
CHU;202206160640;0.0
CHU;202206160650;0.0
CHU;202206160700;0.0
CHU;202206160710;0.0
CHU;202206160720;0.0
CHU;202206160730;0.0
CHU;202206160740;0.0
CHU;202206160750;0.0
CHU;202206160800;0.0
CHU;202206160810;0.0
CHU;202206160820;0.4
CHU;202206160830;0.8
CHU;202206160840;0.0
CHU;202206160850;0.0
CHU;202206160900;0.1
CHU;202206160910;0.0
CHU;202206160920;0.0
CHU;202206160930;0.0
CHU;202206160940;0.0
CHU;202206160950;0.0
CHU;202206161000;0.0
CHU;202206161010;0.0
CHU;202206161020;0.0
CHU;202206161030;0.0
CHU;202206161040;0.0
CHU;202206161050;0.0
CHU;202206161100;0.0
CHU;202206161110;0.0
CHU;202206161120;0.0
CHU;202206161130;0.0
CHU;202206161140;0.0
CHU;202206161150;0.0
CHU;202206161200;0.0
CHU;202206161210;0.0
CHU;202206161220;0.0
CHU;202206161230;0.0
CHU;202206161240;0.0
CHU;202206161250;0.0
CHU;202206161300;0.0
CHU;202206161310;0.0
CHU;202206161320;0.0
CHU;202206161330;0.0
CHU;202206161340;0.0
CHU;202206161350;0.0
CHU;202206161400;0.0
CHU;202206161410;0.0
CHU;202206161420;0.7
CHU;202206161430;0.3
CHU;202206161440;0.0
CHU;202206161450;0.0
CHU;202206161500;0.0
CHU;202206161510;0.0
CHU;202206161520;0.0
CHU;202206161530;0.0
CHU;202206161540;0.0
CHU;202206161550;0.0
CHU;202206161600;0.0
CHU;202206161610;0.0
CHU;202206161620;0.0
CHU;202206161630;0.0
CHU;202206161640;0.0
CHU;202206161650;0.0
CHU;202206161700;0.0
CHU;202206161710;0.0
CHU;202206161720;0.0
CHU;202206161730;0.0
CHU;202206161740;0.0
CHU;202206161750;0.0
CHU;202206161800;0.0
CHU;202206161810;0.0
CHU;202206161820;0.0
CHU;202206161830;0.0
CHU;202206161840;0.0
CHU;202206161850;0.0
CHU;202206161900;0.0
CHU;202206161910;0.0
CHU;202206161920;0.0
CHU;202206161930;0.0
CHU;202206161940;0.0
CHU;202206161950;0.0
CHU;202206162000;0.0
CHU;202206162010;0.0
CHU;202206162020;0.0
CHU;202206162030;0.0
CHU;202206162040;0.0
CHU;202206162050;0.0
CHU;202206162100;0.0
CHU;202206162110;0.0
CHU;202206162120;0.0
CHU;202206162130;0.0
CHU;202206162140;0.0
CHU;202206162150;0.0
CHU;202206162200;0.0
CHU;202206162210;0.0
CHU;202206162220;0.0
CHU;202206162230;0.0
CHU;202206162240;0.0
CHU;202206162250;0.0
CHU;202206162300;0.0
CHU;202206162310;0.0
CHU;202206162320;0.0
CHU;202206162330;0.0
CHU;202206162340;0.0
CHU;202206162350;0.0
CHU;202206170000;0.0
CHU;202206170010;0.0
CHU;202206170020;0.0
CHU;202206170030;0.0
CHU;202206170040;0.0
CHU;202206170050;0.0
CHU;202206170100;0.0
CHU;202206170110;0.0
CHU;202206170120;0.0
CHU;202206170130;0.0
CHU;202206170140;0.0
CHU;202206170150;0.0
CHU;202206170200;0.0
CHU;202206170210;0.0
CHU;202206170220;0.0
CHU;202206170230;0.0
CHU;202206170240;0.0
CHU;202206170250;0.0
CHU;202206170300;0.0
CHU;202206170310;0.0
CHU;202206170320;0.0
CHU;202206170330;0.0
CHU;202206170340;0.0
CHU;202206170350;0.0
CHU;202206170400;0.0
CHU;202206170410;0.0
CHU;202206170420;0.0
CHU;202206170430;0.0
CHU;202206170440;0.0
CHU;202206170450;0.0
CHU;202206170500;0.0
CHU;202206170510;0.0
CHU;202206170520;0.0
CHU;202206170530;0.0
CHU;202206170540;0.0
CHU;202206170550;0.0
CHU;202206170600;0.0
CHU;202206170610;0.0
CHU;202206170620;0.0
CHU;202206170630;0.0
CHU;202206170640;0.0
CHU;202206170650;0.0
CHU;202206170700;0.0
CHU;202206170710;0.0
CHU;202206170720;0.0
CHU;202206170730;0.0
CHU;202206170740;0.0
CHU;202206170750;0.0
CHU;202206170800;0.0
CHU;202206170810;0.0
CHU;202206170820;0.0
CHU;202206170830;0.0
CHU;202206170840;0.0
CHU;202206170850;0.0
CHU;202206170900;0.0
CHU;202206170910;0.0
CHU;202206170920;0.0
CHU;202206170930;0.0
CHU;202206170940;0.0
CHU;202206170950;0.0
CHU;202206171000;0.0
CHU;202206171010;0.0
CHU;202206171020;0.0
CHU;202206171030;0.0
CHU;202206171040;0.0
CHU;202206171050;0.0
CHU;202206171100;0.0
CHU;202206171110;0.0
CHU;202206171120;0.0
CHU;202206171130;0.0
CHU;202206171140;0.0
CHU;202206171150;0.0
CHU;202206171200;0.0
CHU;202206171210;0.0
CHU;202206171220;0.0
CHU;202206171230;0.0
CHU;202206171240;0.0
CHU;202206171250;0.0
CHU;202206171300;0.0
CHU;202206171310;0.0
CHU;202206171320;0.0
CHU;202206171330;0.0
CHU;202206171340;0.0
CHU;202206171350;0.0
CHU;202206171400;0.0
CHU;202206171410;0.0
CHU;202206171420;0.0
CHU;202206171430;0.0
CHU;202206171440;0.0
CHU;202206171450;0.0
CHU;202206171500;0.0
CHU;202206171510;0.0
CHU;202206171520;0.0
CHU;202206171530;0.0
CHU;202206171540;0.0
CHU;202206171550;0.0
CHU;202206171600;0.0
CHU;202206171610;0.0
CHU;202206171620;0.0
CHU;202206171630;0.0
CHU;202206171640;0.0
CHU;202206171650;0.0
CHU;202206171700;0.0
CHU;202206171710;0.0
CHU;202206171720;0.0
CHU;202206171730;0.0
CHU;202206171740;0.0
CHU;202206171750;0.0
CHU;202206171800;0.0
CHU;202206171810;0.0
CHU;202206171820;0.0
CHU;202206171830;0.0
CHU;202206171840;0.0
CHU;202206171850;0.0
CHU;202206171900;0.0
CHU;202206171910;0.0
CHU;202206171920;0.0
CHU;202206171930;0.0
CHU;202206171940;0.0
CHU;202206171950;0.0
CHU;202206172000;0.0
CHU;202206172010;0.0
CHU;202206172020;0.0
CHU;202206172030;0.0
CHU;202206172040;0.0
CHU;202206172050;0.0
CHU;202206172100;0.0
CHU;202206172110;0.0
CHU;202206172120;0.0
CHU;202206172130;0.0
CHU;202206172140;0.0
CHU;202206172150;0.0
CHU;202206172200;0.0
CHU;202206172210;0.0
CHU;202206172220;0.0
CHU;202206172230;0.0
CHU;202206172240;0.0
CHU;202206172250;0.0
CHU;202206172300;0.0
CHU;202206172310;0.0
CHU;202206172320;0.0
CHU;202206172330;0.0
CHU;202206172340;0.0
CHU;202206172350;0.0
CHU;202206180000;0.0
CHU;202206180010;0.0
CHU;202206180020;0.0
CHU;202206180030;0.0
CHU;202206180040;0.0
CHU;202206180050;0.0
CHU;202206180100;0.0
CHU;202206180110;0.0
CHU;202206180120;0.0
CHU;202206180130;0.0
CHU;202206180140;0.0
CHU;202206180150;0.0
CHU;202206180200;0.0
CHU;202206180210;0.0
CHU;202206180220;0.0
CHU;202206180230;0.0
CHU;202206180240;0.0
CHU;202206180250;0.0
CHU;202206180300;0.0
CHU;202206180310;0.0
CHU;202206180320;0.0
CHU;202206180330;0.0
CHU;202206180340;0.0
CHU;202206180350;0.0
CHU;202206180400;0.0
CHU;202206180410;0.0
CHU;202206180420;0.0
CHU;202206180430;0.0
CHU;202206180440;0.0
CHU;202206180450;0.0
CHU;202206180500;0.0
CHU;202206180510;0.0
CHU;202206180520;0.0
CHU;202206180530;0.0
CHU;202206180540;0.0
CHU;202206180550;0.0
CHU;202206180600;0.0
CHU;202206180610;0.0
CHU;202206180620;0.0
CHU;202206180630;0.0
CHU;202206180640;0.0
CHU;202206180650;0.0
CHU;202206180700;0.0
CHU;202206180710;0.0
CHU;202206180720;0.0
CHU;202206180730;0.0
CHU;202206180740;0.0
CHU;202206180750;0.0
CHU;202206180800;0.0
CHU;202206180810;0.0
CHU;202206180820;0.0
CHU;202206180830;0.0
CHU;202206180840;0.0
CHU;202206180850;0.0
CHU;202206180900;0.0
CHU;202206180910;0.0
CHU;202206180920;0.0
CHU;202206180930;0.0
CHU;202206180940;0.0
CHU;202206180950;0.0
CHU;202206181000;0.0
CHU;202206181010;0.0
CHU;202206181020;0.0
CHU;202206181030;0.0
CHU;202206181040;0.0
CHU;202206181050;0.0
CHU;202206181100;0.0
CHU;202206181110;0.0
CHU;202206181120;0.0
CHU;202206181130;0.0
CHU;202206181140;0.0
CHU;202206181150;0.0
CHU;202206181200;0.0
CHU;202206181210;0.0
CHU;202206181220;0.0
CHU;202206181230;0.0
CHU;202206181240;0.0
CHU;202206181250;0.0
CHU;202206181300;0.0
CHU;202206181310;0.0
CHU;202206181320;0.0
CHU;202206181330;0.0
CHU;202206181340;0.0
CHU;202206181350;0.0
CHU;202206181400;0.0
CHU;202206181410;0.0
CHU;202206181420;0.0
CHU;202206181430;0.0
CHU;202206181440;0.0
CHU;202206181450;0.0
CHU;202206181500;0.0
CHU;202206181510;0.0
CHU;202206181520;0.0
CHU;202206181530;0.0
CHU;202206181540;0.0
CHU;202206181550;0.0
CHU;202206181600;0.0
CHU;202206181610;0.0
CHU;202206181620;0.0
CHU;202206181630;0.0
CHU;202206181640;0.0
CHU;202206181650;0.0
CHU;202206181700;0.0
CHU;202206181710;0.0
CHU;202206181720;0.0
CHU;202206181730;0.0
CHU;202206181740;0.0
CHU;202206181750;0.0
CHU;202206181800;0.0
CHU;202206181810;0.0
CHU;202206181820;0.0
CHU;202206181830;0.0
CHU;202206181840;0.0
CHU;202206181850;0.0
CHU;202206181900;0.0
CHU;202206181910;0.0
CHU;202206181920;0.0
CHU;202206181930;0.0
CHU;202206181940;0.0
CHU;202206181950;0.0
CHU;202206182000;0.0
CHU;202206182010;0.0
CHU;202206182020;0.0
CHU;202206182030;0.0
CHU;202206182040;0.0
CHU;202206182050;0.0
CHU;202206182100;0.0
CHU;202206182110;0.0
CHU;202206182120;0.0
CHU;202206182130;0.0
CHU;202206182140;0.0
CHU;202206182150;0.0
CHU;202206182200;0.0
CHU;202206182210;0.0
CHU;202206182220;0.0
CHU;202206182230;0.0
CHU;202206182240;0.0
CHU;202206182250;0.0
CHU;202206182300;0.0
CHU;202206182310;0.0
CHU;202206182320;0.0
CHU;202206182330;0.0
CHU;202206182340;0.0
CHU;202206182350;0.0
CHU;202206190000;0.0
CHU;202206190010;0.0
CHU;202206190020;0.0
CHU;202206190030;0.0
CHU;202206190040;0.0
CHU;202206190050;0.0
CHU;202206190100;0.0
CHU;202206190110;0.0
CHU;202206190120;0.0
CHU;202206190130;0.0
CHU;202206190140;0.0
CHU;202206190150;0.0
CHU;202206190200;0.0
CHU;202206190210;0.0
CHU;202206190220;0.0
CHU;202206190230;0.0
CHU;202206190240;0.0
CHU;202206190250;0.0
CHU;202206190300;0.0
CHU;202206190310;0.0
CHU;202206190320;0.0
CHU;202206190330;0.0
CHU;202206190340;0.0
CHU;202206190350;0.0
CHU;202206190400;0.0
CHU;202206190410;0.0
CHU;202206190420;0.0
CHU;202206190430;0.0
CHU;202206190440;0.0
CHU;202206190450;0.0
CHU;202206190500;0.0
CHU;202206190510;0.0
CHU;202206190520;0.0
CHU;202206190530;0.0
CHU;202206190540;0.0
CHU;202206190550;0.0
CHU;202206190600;0.0
CHU;202206190610;0.0
CHU;202206190620;0.0
CHU;202206190630;0.0
CHU;202206190640;0.0
CHU;202206190650;0.0
CHU;202206190700;0.0
CHU;202206190710;0.0
CHU;202206190720;0.0
CHU;202206190730;0.0
CHU;202206190740;0.0
CHU;202206190750;0.0
CHU;202206190800;0.0
CHU;202206190810;0.0
CHU;202206190820;0.0
CHU;202206190830;0.0
CHU;202206190840;0.0
CHU;202206190850;0.0
CHU;202206190900;0.0
CHU;202206190910;0.0
CHU;202206190920;0.0
CHU;202206190930;0.0
CHU;202206190940;0.0
CHU;202206190950;0.0
CHU;202206191000;0.0
CHU;202206191010;0.0
CHU;202206191020;0.0
CHU;202206191030;0.0
CHU;202206191040;0.0
CHU;202206191050;0.0
CHU;202206191100;0.0
CHU;202206191110;0.0
CHU;202206191120;0.0
CHU;202206191130;0.0
CHU;202206191140;0.0
CHU;202206191150;0.0
CHU;202206191200;0.0
CHU;202206191210;0.0
CHU;202206191220;0.0
CHU;202206191230;0.0
CHU;202206191240;0.0
CHU;202206191250;0.0
CHU;202206191300;0.0
CHU;202206191310;0.0
CHU;202206191320;0.0
CHU;202206191330;0.0
CHU;202206191340;0.0
CHU;202206191350;0.0
CHU;202206191400;0.0
CHU;202206191410;0.0
CHU;202206191420;0.0
CHU;202206191430;0.0
CHU;202206191440;0.0
CHU;202206191450;0.0
CHU;202206191500;0.0
CHU;202206191510;0.0
CHU;202206191520;0.0
CHU;202206191530;0.0
CHU;202206191540;0.0
CHU;202206191550;0.0
CHU;202206191600;0.0
CHU;202206191610;0.0
CHU;202206191620;0.0
CHU;202206191630;0.0
CHU;202206191640;0.0
CHU;202206191650;0.0
CHU;202206191700;0.0
CHU;202206191710;0.0
CHU;202206191720;0.0
CHU;202206191730;0.0
CHU;202206191740;0.0
CHU;202206191750;0.0
CHU;202206191800;0.0
CHU;202206191810;0.0
CHU;202206191820;0.0
CHU;202206191830;0.0
CHU;202206191840;0.0
CHU;202206191850;0.0
CHU;202206191900;0.0
CHU;202206191910;0.0
CHU;202206191920;0.0
CHU;202206191930;0.0
CHU;202206191940;0.0
CHU;202206191950;0.0
CHU;202206192000;0.0
CHU;202206192010;0.0
CHU;202206192020;0.0
CHU;202206192030;0.0
CHU;202206192040;0.0
CHU;202206192050;0.0
CHU;202206192100;0.0
CHU;202206192110;0.0
CHU;202206192120;0.0
CHU;202206192130;0.0
CHU;202206192140;0.0
CHU;202206192150;0.0
CHU;202206192200;0.0
CHU;202206192210;0.0
CHU;202206192220;0.0
CHU;202206192230;0.0
CHU;202206192240;0.0
CHU;202206192250;0.0
CHU;202206192300;0.0
CHU;202206192310;0.0
CHU;202206192320;0.0
CHU;202206192330;0.0
CHU;202206192340;0.0
CHU;202206192350;0.0
CHU;202206200000;0.0
CHU;202206200010;0.0
CHU;202206200020;0.0
CHU;202206200030;0.0
CHU;202206200040;0.0
CHU;202206200050;0.0
CHU;202206200100;0.0
CHU;202206200110;0.0
CHU;202206200120;0.0
CHU;202206200130;0.0
CHU;202206200140;0.0
CHU;202206200150;0.0
CHU;202206200200;0.0
CHU;202206200210;0.0
CHU;202206200220;0.0
CHU;202206200230;0.0
CHU;202206200240;0.0
CHU;202206200250;0.0
CHU;202206200300;0.0
CHU;202206200310;0.0
CHU;202206200320;0.0
CHU;202206200330;0.0
CHU;202206200340;0.0
CHU;202206200350;0.0
CHU;202206200400;0.0
CHU;202206200410;0.0
CHU;202206200420;0.0
CHU;202206200430;0.0
CHU;202206200440;0.0
CHU;202206200450;0.0
CHU;202206200500;0.0
CHU;202206200510;0.0
CHU;202206200520;0.0
CHU;202206200530;0.0
CHU;202206200540;0.0
CHU;202206200550;0.0
CHU;202206200600;0.0
CHU;202206200610;0.0
CHU;202206200620;0.0
CHU;202206200630;0.0
CHU;202206200640;0.0
CHU;202206200650;0.0
CHU;202206200700;0.0
CHU;202206200710;0.0
CHU;202206200720;0.0
CHU;202206200730;0.0
CHU;202206200740;0.0
CHU;202206200750;0.0
CHU;202206200800;0.0
CHU;202206200810;0.0
CHU;202206200820;0.0
CHU;202206200830;0.0
CHU;202206200840;0.0
CHU;202206200850;0.0
CHU;202206200900;0.0
CHU;202206200910;0.0
CHU;202206200920;0.0
CHU;202206200930;0.0
CHU;202206200940;0.0
CHU;202206200950;0.0
CHU;202206201000;0.0
CHU;202206201010;0.0
CHU;202206201020;0.0
CHU;202206201030;0.0
CHU;202206201040;0.0
CHU;202206201050;0.0
CHU;202206201100;0.0
CHU;202206201110;0.0
CHU;202206201120;0.0
CHU;202206201130;0.0
CHU;202206201140;0.0
CHU;202206201150;0.0
CHU;202206201200;0.0
CHU;202206201210;0.0
CHU;202206201220;0.0
CHU;202206201230;0.0
CHU;202206201240;0.0
CHU;202206201250;0.0
CHU;202206201300;0.0
CHU;202206201310;0.0
CHU;202206201320;0.0
CHU;202206201330;0.0
CHU;202206201340;0.0
CHU;202206201350;0.0
CHU;202206201400;0.0
CHU;202206201410;0.1
CHU;202206201420;0.0
CHU;202206201430;0.0
CHU;202206201440;0.0
CHU;202206201450;0.0
CHU;202206201500;0.0
CHU;202206201510;0.0
CHU;202206201520;0.0
CHU;202206201530;0.0
CHU;202206201540;0.0
CHU;202206201550;0.0
CHU;202206201600;0.0
CHU;202206201610;0.0
CHU;202206201620;0.0
CHU;202206201630;0.0
CHU;202206201640;0.0
CHU;202206201650;0.0
CHU;202206201700;0.0
CHU;202206201710;0.0
CHU;202206201720;0.0
CHU;202206201730;0.0
CHU;202206201740;0.0
CHU;202206201750;0.0
CHU;202206201800;0.0
CHU;202206201810;0.0
CHU;202206201820;0.0
CHU;202206201830;0.0
CHU;202206201840;0.0
CHU;202206201850;0.0
CHU;202206201900;0.0
CHU;202206201910;0.0
CHU;202206201920;0.0
CHU;202206201930;0.0
CHU;202206201940;0.0
CHU;202206201950;0.0
CHU;202206202000;0.0
CHU;202206202010;0.0
CHU;202206202020;0.0
CHU;202206202030;0.0
CHU;202206202040;0.0
CHU;202206202050;0.0
CHU;202206202100;0.0
CHU;202206202110;0.0
CHU;202206202120;0.0
CHU;202206202130;0.0
CHU;202206202140;0.0
CHU;202206202150;0.0
CHU;202206202200;0.0
CHU;202206202210;0.0
CHU;202206202220;0.0
CHU;202206202230;0.0
CHU;202206202240;0.0
CHU;202206202250;0.0
CHU;202206202300;0.0
CHU;202206202310;0.0
CHU;202206202320;0.0
CHU;202206202330;0.0
CHU;202206202340;0.0
CHU;202206202350;0.0
CHU;202206210000;0.0
CHU;202206210010;0.0
CHU;202206210020;0.0
CHU;202206210030;0.0
CHU;202206210040;0.0
CHU;202206210050;0.0
CHU;202206210100;0.0
CHU;202206210110;0.0
CHU;202206210120;0.0
CHU;202206210130;0.0
CHU;202206210140;0.0
CHU;202206210150;0.0
CHU;202206210200;0.0
CHU;202206210210;0.0
CHU;202206210220;0.0
CHU;202206210230;0.0
CHU;202206210240;0.0
CHU;202206210250;0.0
CHU;202206210300;0.0
CHU;202206210310;0.0
CHU;202206210320;0.0
CHU;202206210330;0.0
CHU;202206210340;0.0
CHU;202206210350;0.0
CHU;202206210400;0.0
CHU;202206210410;0.0
CHU;202206210420;0.0
CHU;202206210430;0.0
CHU;202206210440;0.0
CHU;202206210450;0.0
CHU;202206210500;0.0
CHU;202206210510;0.0
CHU;202206210520;0.0
CHU;202206210530;0.0
CHU;202206210540;0.0
CHU;202206210550;0.0
CHU;202206210600;0.0
CHU;202206210610;0.0
CHU;202206210620;0.0
CHU;202206210630;0.0
CHU;202206210640;0.0
CHU;202206210650;0.0
CHU;202206210700;0.0
CHU;202206210710;0.0
CHU;202206210720;0.0
CHU;202206210730;0.0
CHU;202206210740;0.0
CHU;202206210750;0.0
CHU;202206210800;0.0
CHU;202206210810;0.0
CHU;202206210820;0.0
CHU;202206210830;0.0
CHU;202206210840;0.0
CHU;202206210850;0.0
CHU;202206210900;0.0
CHU;202206210910;0.0
CHU;202206210920;0.0
CHU;202206210930;0.0
CHU;202206210940;0.0
CHU;202206210950;0.0
CHU;202206211000;0.0
CHU;202206211010;0.0
CHU;202206211020;0.0
CHU;202206211030;0.0
CHU;202206211040;0.0
CHU;202206211050;0.0
CHU;202206211100;0.0
CHU;202206211110;0.0
CHU;202206211120;0.0
CHU;202206211130;0.0
CHU;202206211140;0.0
CHU;202206211150;0.0
CHU;202206211200;0.0
CHU;202206211210;0.0
CHU;202206211220;0.0
CHU;202206211230;0.0
CHU;202206211240;0.0
CHU;202206211250;0.0
CHU;202206211300;0.0
CHU;202206211310;0.0
CHU;202206211320;0.0
CHU;202206211330;0.0
CHU;202206211340;0.0
CHU;202206211350;0.0
CHU;202206211400;0.0
CHU;202206211410;0.0
CHU;202206211420;0.0
CHU;202206211430;0.0
CHU;202206211440;0.0
CHU;202206211450;0.0
CHU;202206211500;0.0
CHU;202206211510;0.0
CHU;202206211520;0.0
CHU;202206211530;0.0
CHU;202206211540;0.0
CHU;202206211550;0.0
CHU;202206211600;0.0
CHU;202206211610;0.0
CHU;202206211620;0.0
CHU;202206211630;0.2
CHU;202206211640;0.0
CHU;202206211650;0.0
CHU;202206211700;0.3
CHU;202206211710;0.0
CHU;202206211720;0.0
CHU;202206211730;0.0
CHU;202206211740;0.1
CHU;202206211750;0.0
CHU;202206211800;0.0
CHU;202206211810;0.0
CHU;202206211820;0.0
CHU;202206211830;0.0
CHU;202206211840;0.0
CHU;202206211850;0.0
CHU;202206211900;0.0
CHU;202206211910;0.0
CHU;202206211920;0.0
CHU;202206211930;0.0
CHU;202206211940;0.0
CHU;202206211950;0.0
CHU;202206212000;0.0
CHU;202206212010;0.0
CHU;202206212020;0.0
CHU;202206212030;0.0
CHU;202206212040;0.1
CHU;202206212050;0.0
CHU;202206212100;0.0
CHU;202206212110;0.0
CHU;202206212120;0.0
CHU;202206212130;0.0
CHU;202206212140;0.0
CHU;202206212150;0.0
CHU;202206212200;0.0
CHU;202206212210;0.0
CHU;202206212220;0.0
CHU;202206212230;0.0
CHU;202206212240;0.0
CHU;202206212250;0.0
CHU;202206212300;0.0
CHU;202206212310;0.0
CHU;202206212320;0.0
CHU;202206212330;0.0
CHU;202206212340;0.0
CHU;202206212350;0.0
CHU;202206220000;0.0
CHU;202206220010;0.0
CHU;202206220020;0.0
CHU;202206220030;0.0
CHU;202206220040;0.0
CHU;202206220050;0.0
CHU;202206220100;0.0
CHU;202206220110;0.0
CHU;202206220120;0.0
CHU;202206220130;0.0
CHU;202206220140;0.0
CHU;202206220150;0.0
CHU;202206220200;0.0
CHU;202206220210;0.0
CHU;202206220220;0.0
CHU;202206220230;0.0
CHU;202206220240;0.0
CHU;202206220250;0.0
CHU;202206220300;0.0
CHU;202206220310;0.0
CHU;202206220320;0.0
CHU;202206220330;0.0
CHU;202206220340;0.0
CHU;202206220350;0.0
CHU;202206220400;0.0
CHU;202206220410;0.0
CHU;202206220420;0.0
CHU;202206220430;0.0
CHU;202206220440;0.0
CHU;202206220450;0.0
CHU;202206220500;0.0
CHU;202206220510;0.0
CHU;202206220520;0.0
CHU;202206220530;0.0
CHU;202206220540;0.0
CHU;202206220550;0.0
CHU;202206220600;0.0
CHU;202206220610;0.0
CHU;202206220620;0.0
CHU;202206220630;0.0
CHU;202206220640;0.0
CHU;202206220650;0.0
CHU;202206220700;0.0
CHU;202206220710;0.0
CHU;202206220720;0.0
CHU;202206220730;0.0
CHU;202206220740;0.0
CHU;202206220750;0.1
CHU;202206220800;0.1
CHU;202206220810;0.3
CHU;202206220820;0.2
CHU;202206220830;0.7
CHU;202206220840;0.9
CHU;202206220850;0.6
CHU;202206220900;0.7
CHU;202206220910;0.6
CHU;202206220920;0.2
CHU;202206220930;0.1
CHU;202206220940;0.0
CHU;202206220950;0.0
CHU;202206221000;0.0
CHU;202206221010;0.0
CHU;202206221020;0.0
CHU;202206221030;0.0
CHU;202206221040;0.0
CHU;202206221050;0.0
CHU;202206221100;0.0
CHU;202206221110;0.0
CHU;202206221120;0.0
CHU;202206221130;0.0
CHU;202206221140;0.0
CHU;202206221150;0.0
CHU;202206221200;0.0
CHU;202206221210;0.0
CHU;202206221220;0.0
CHU;202206221230;0.0
CHU;202206221240;0.0
CHU;202206221250;0.0
CHU;202206221300;0.0
CHU;202206221310;0.0
CHU;202206221320;0.0
CHU;202206221330;0.0
CHU;202206221340;0.0
CHU;202206221350;0.0
CHU;202206221400;0.0
CHU;202206221410;0.0
CHU;202206221420;0.0
CHU;202206221430;0.0
CHU;202206221440;0.0
CHU;202206221450;0.0
CHU;202206221500;0.0
CHU;202206221510;0.0
CHU;202206221520;0.0
CHU;202206221530;0.0
CHU;202206221540;0.0
CHU;202206221550;0.0
CHU;202206221600;0.0
CHU;202206221610;0.0
CHU;202206221620;0.0
CHU;202206221630;0.0
CHU;202206221640;0.0
CHU;202206221650;0.0
CHU;202206221700;0.0
CHU;202206221710;0.0
CHU;202206221720;0.0
CHU;202206221730;0.0
CHU;202206221740;0.0
CHU;202206221750;0.0
CHU;202206221800;0.0
CHU;202206221810;0.0
CHU;202206221820;0.0
CHU;202206221830;0.0
CHU;202206221840;0.0
CHU;202206221850;0.0
CHU;202206221900;0.0
CHU;202206221910;0.3
CHU;202206221920;0.6
CHU;202206221930;0.8
CHU;202206221940;1.0
CHU;202206221950;0.5
CHU;202206222000;0.7
CHU;202206222010;0.6
CHU;202206222020;0.7
CHU;202206222030;0.4
CHU;202206222040;0.9
CHU;202206222050;0.8
CHU;202206222100;0.5
CHU;202206222110;0.6
CHU;202206222120;0.3
CHU;202206222130;0.0
CHU;202206222140;0.0
CHU;202206222150;0.0
CHU;202206222200;0.0
CHU;202206222210;0.0
CHU;202206222220;0.0
CHU;202206222230;0.0
CHU;202206222240;0.0
CHU;202206222250;0.0
CHU;202206222300;0.0
CHU;202206222310;0.0
CHU;202206222320;0.0
CHU;202206222330;0.0
CHU;202206222340;0.0
CHU;202206222350;0.0
CHU;202206230000;0.0
CHU;202206230010;0.0
CHU;202206230020;0.0
CHU;202206230030;0.0
CHU;202206230040;0.0
CHU;202206230050;0.0
CHU;202206230100;0.0
CHU;202206230110;0.0
CHU;202206230120;0.0
CHU;202206230130;0.0
CHU;202206230140;0.0
CHU;202206230150;0.0
CHU;202206230200;0.0
CHU;202206230210;0.0
CHU;202206230220;0.0
CHU;202206230230;0.0
CHU;202206230240;0.0
CHU;202206230250;0.0
CHU;202206230300;0.0
CHU;202206230310;0.0
CHU;202206230320;0.0
CHU;202206230330;0.0
CHU;202206230340;0.0
CHU;202206230350;0.0
CHU;202206230400;0.0
CHU;202206230410;0.0
CHU;202206230420;0.0
CHU;202206230430;0.0
CHU;202206230440;0.0
CHU;202206230450;0.0
CHU;202206230500;0.0
CHU;202206230510;0.0
CHU;202206230520;0.0
CHU;202206230530;0.0
CHU;202206230540;0.0
CHU;202206230550;0.0
CHU;202206230600;0.0
CHU;202206230610;0.0
CHU;202206230620;0.0
CHU;202206230630;0.0
CHU;202206230640;0.0
CHU;202206230650;0.0
CHU;202206230700;0.0
