datetime,valid,discharge_meas(L/min),temperature(C),precipitation(mm),doy,optimization_period,rain_fall(mm),snow_fall(mm),snow_melt(mm),snow_cover(mm),pET(mm),aET(mm),storage_soil(mm),storage_gw(mm),runoff(mm),percolation_gw(mm),discharge_sim(mm)
2021-07-20 02:00:00+00:00,True,170.66666666666666,15.866666666666667,0.0,201,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 03:00:00+00:00,True,173.86666666666667,15.383333333333333,0.0,201,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 04:00:00+00:00,True,170.6833333333333,15.616666666666667,0.0,201,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 05:00:00+00:00,True,173.1833333333333,16.150000000000002,0.0,201,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 06:00:00+00:00,True,174.28333333333333,17.7,0.0,201,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 07:00:00+00:00,True,174.1,19.95,0.0,201,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 08:00:00+00:00,True,168.11666666666665,21.933333333333334,0.0,201,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 09:00:00+00:00,True,175.46666666666667,23.233333333333334,0.0,201,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 10:00:00+00:00,True,171.9333333333333,24.3,0.0,201,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 11:00:00+00:00,True,171.86666666666667,25.183333333333334,0.0,201,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 12:00:00+00:00,True,173.3166666666667,25.866666666666664,0.0,201,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 13:00:00+00:00,True,171.3166666666667,26.45,0.0,201,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 14:00:00+00:00,True,170.76666666666665,26.45,0.0,201,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 15:00:00+00:00,True,166.85,26.099999999999998,0.0,201,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 16:00:00+00:00,True,171.6,25.166666666666668,0.0,201,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 17:00:00+00:00,True,166.86666666666667,24.0,0.0,201,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 18:00:00+00:00,True,163.4,22.733333333333334,0.0,201,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 19:00:00+00:00,True,166.6833333333333,21.883333333333336,0.0,201,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 20:00:00+00:00,True,166.98333333333332,20.616666666666664,0.0,201,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 21:00:00+00:00,True,163.36666666666667,18.533333333333335,0.0,201,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 22:00:00+00:00,True,166.35,16.900000000000002,0.0,201,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 23:00:00+00:00,True,161.46666666666667,16.599999999999998,0.0,201,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 00:00:00+00:00,True,160.85,16.333333333333332,0.0,202,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 01:00:00+00:00,True,162.48333333333332,15.583333333333334,0.0,202,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 02:00:00+00:00,True,160.33333333333334,15.633333333333333,0.0,202,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 03:00:00+00:00,True,164.29999999999998,15.299999999999999,0.0,202,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 04:00:00+00:00,True,164.15,15.016666666666666,0.0,202,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 05:00:00+00:00,True,162.86666666666667,16.216666666666665,0.0,202,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 06:00:00+00:00,True,163.08333333333334,18.433333333333334,0.0,202,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 07:00:00+00:00,True,164.70000000000002,19.900000000000002,0.0,202,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 08:00:00+00:00,True,164.9,21.7,0.0,202,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 09:00:00+00:00,True,166.43333333333334,23.21666666666667,0.0,202,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 10:00:00+00:00,True,161.73333333333332,24.400000000000002,0.0,202,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 11:00:00+00:00,True,161.5,25.583333333333332,0.0,202,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 12:00:00+00:00,True,161.83333333333334,26.28333333333333,0.0,202,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 13:00:00+00:00,True,161.03333333333333,26.916666666666668,0.0,202,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 14:00:00+00:00,True,163.86666666666667,27.116666666666664,0.0,202,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 15:00:00+00:00,True,158.29999999999998,26.683333333333334,0.0,202,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 16:00:00+00:00,True,161.29999999999998,26.333333333333332,0.0,202,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 17:00:00+00:00,True,158.36666666666667,25.2,0.0,202,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 18:00:00+00:00,True,156.73333333333332,24.650000000000002,0.0,202,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 19:00:00+00:00,True,157.85,23.45,0.0,202,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 20:00:00+00:00,True,160.03333333333333,22.516666666666666,0.0,202,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 21:00:00+00:00,True,157.79999999999998,21.5,0.0,202,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 22:00:00+00:00,True,158.01666666666665,19.633333333333333,0.0,202,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 23:00:00+00:00,True,157.38333333333333,17.75,0.0,202,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-22 00:00:00+00:00,True,155.96666666666667,17.066666666666666,0.0,203,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-22 01:00:00+00:00,True,161.46666666666667,16.95,0.0,203,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-22 02:00:00+00:00,True,157.75,16.633333333333336,0.0,203,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-22 03:00:00+00:00,True,157.91666666666666,15.950000000000001,0.0,203,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-22 04:00:00+00:00,True,162.91666666666666,16.083333333333332,0.0,203,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-22 05:00:00+00:00,True,161.03333333333333,17.2,0.0,203,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-22 06:00:00+00:00,True,160.18333333333334,18.916666666666668,0.0,203,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-22 07:00:00+00:00,True,159.65,20.633333333333333,0.0,203,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-22 08:00:00+00:00,True,160.53333333333333,22.099999999999998,0.0,203,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-22 09:00:00+00:00,True,158.16666666666666,24.166666666666668,0.0,203,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-22 10:00:00+00:00,True,162.11666666666667,25.266666666666666,0.0,203,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-22 11:00:00+00:00,True,158.70000000000002,26.383333333333336,0.0,203,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-22 12:00:00+00:00,True,158.03333333333333,27.083333333333332,0.0,203,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-22 13:00:00+00:00,True,161.98333333333332,27.366666666666664,0.0,203,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-22 14:00:00+00:00,True,160.01666666666665,27.25,0.0,203,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-22 15:00:00+00:00,True,154.85,27.016666666666666,0.0,203,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-22 16:00:00+00:00,True,157.38333333333333,26.633333333333336,0.0,203,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-22 17:00:00+00:00,True,154.65,25.46666666666667,0.0,203,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-22 18:00:00+00:00,True,152.51666666666668,23.95,0.0,203,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-22 19:00:00+00:00,True,153.68333333333334,22.933333333333334,0.0,203,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-22 20:00:00+00:00,True,153.91666666666666,20.883333333333333,0.0,203,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-22 21:00:00+00:00,True,153.76666666666668,20.466666666666665,0.0,203,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-22 22:00:00+00:00,True,150.06666666666666,19.400000000000002,0.0,203,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-22 23:00:00+00:00,True,153.73333333333332,18.03333333333333,0.0,203,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-23 00:00:00+00:00,True,151.8166666666667,17.816666666666666,0.0,204,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-23 01:00:00+00:00,True,155.78333333333333,17.55,0.0,204,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-23 02:00:00+00:00,True,149.83333333333334,17.2,0.0,204,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-23 03:00:00+00:00,True,153.70000000000002,16.599999999999998,0.0,204,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-23 04:00:00+00:00,True,155.1,16.650000000000002,0.0,204,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-23 05:00:00+00:00,True,154.83333333333334,17.383333333333333,0.0,204,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-23 06:00:00+00:00,True,154.01666666666668,19.016666666666666,0.0,204,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-23 07:00:00+00:00,True,155.54999999999998,20.849999999999998,0.0,204,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-23 08:00:00+00:00,True,154.71666666666667,22.55,0.0,204,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-23 09:00:00+00:00,True,153.06666666666666,24.7,0.0,204,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-23 10:00:00+00:00,True,152.71666666666667,26.083333333333332,0.0,204,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-23 11:00:00+00:00,True,156.15,27.383333333333336,0.0,204,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-23 12:00:00+00:00,True,156.45000000000002,28.03333333333333,0.0,204,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-23 13:00:00+00:00,True,153.13333333333333,28.75,0.0,204,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-23 14:00:00+00:00,True,153.76666666666668,28.849999999999998,0.0,204,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-23 15:00:00+00:00,True,153.73333333333332,28.616666666666664,0.0,204,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-23 16:00:00+00:00,True,154.33333333333334,27.5,0.0,204,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-23 17:00:00+00:00,True,149.36666666666667,25.8,0.0,204,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-23 18:00:00+00:00,True,149.91666666666666,24.28333333333333,0.0,204,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-23 19:00:00+00:00,True,150.21666666666667,21.433333333333334,0.0,204,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-23 20:00:00+00:00,True,149.33333333333334,20.516666666666666,0.0,204,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-23 21:00:00+00:00,True,150.03333333333333,20.5,0.0,204,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-23 22:00:00+00:00,True,149.88333333333333,21.283333333333335,0.0,204,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-23 23:00:00+00:00,True,152.41666666666666,21.2,0.0,204,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24 00:00:00+00:00,True,151.26666666666668,21.849999999999998,0.0,205,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24 01:00:00+00:00,True,150.18333333333334,21.433333333333334,0.0,205,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24 02:00:00+00:00,True,148.66666666666666,21.933333333333334,0.0,205,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24 03:00:00+00:00,True,149.83333333333334,20.466666666666665,0.0,205,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24 04:00:00+00:00,True,149.35,21.083333333333332,0.0,205,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24 05:00:00+00:00,True,148.88333333333333,21.75,0.0,205,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24 06:00:00+00:00,True,149.55,22.3,0.0,205,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24 07:00:00+00:00,True,151.71666666666667,22.633333333333336,0.0,205,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24 08:00:00+00:00,True,152.9333333333333,23.683333333333334,0.0,205,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24 09:00:00+00:00,True,155.85,24.900000000000002,0.0,205,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24 10:00:00+00:00,True,153.98333333333332,25.483333333333334,0.0,205,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24 11:00:00+00:00,True,151.08333333333334,25.183333333333334,0.0,205,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24 12:00:00+00:00,True,153.56666666666666,24.7,0.0,205,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24 13:00:00+00:00,True,150.28333333333333,23.03333333333333,0.0,205,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24 14:00:00+00:00,True,152.08333333333334,22.95,0.6,205,True,0.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24 15:00:00+00:00,True,150.06666666666666,21.78333333333333,0.0,205,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24 16:00:00+00:00,True,152.0666666666667,19.983333333333334,0.1,205,True,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24 17:00:00+00:00,True,152.28333333333333,19.616666666666667,2.2,205,True,2.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24 18:00:00+00:00,True,151.41666666666666,19.083333333333332,0.9,205,True,0.9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24 19:00:00+00:00,True,155.61666666666667,18.483333333333334,0.5,205,True,0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24 20:00:00+00:00,True,154.54999999999998,18.3,0.1,205,True,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24 21:00:00+00:00,True,163.26666666666668,18.016666666666666,0.0,205,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24 22:00:00+00:00,True,164.20000000000002,17.71666666666667,0.0,205,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24 23:00:00+00:00,True,165.96666666666667,17.599999999999998,0.0,205,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 00:00:00+00:00,True,172.65,17.466666666666665,0.0,206,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 01:00:00+00:00,True,174.23333333333335,17.45,0.0,206,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 02:00:00+00:00,True,170.13333333333333,17.783333333333335,0.0,206,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 03:00:00+00:00,True,176.48333333333335,18.0,0.0,206,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 04:00:00+00:00,True,175.04999999999998,17.783333333333335,0.0,206,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 05:00:00+00:00,True,180.5,17.916666666666668,0.1,206,True,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 06:00:00+00:00,True,175.73333333333335,18.016666666666666,0.0,206,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 07:00:00+00:00,True,172.08333333333334,17.95,0.6,206,True,0.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 08:00:00+00:00,True,172.95000000000002,18.0,1.4,206,True,1.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 09:00:00+00:00,True,179.28333333333333,18.116666666666667,1.3,206,True,1.3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 10:00:00+00:00,True,182.71666666666667,18.733333333333334,0.4,206,True,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 11:00:00+00:00,True,179.61666666666667,21.566666666666666,0.1,206,True,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 12:00:00+00:00,True,181.15,23.53333333333333,0.0,206,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 13:00:00+00:00,True,184.6,22.599999999999998,0.0,206,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 14:00:00+00:00,True,185.91666666666663,20.566666666666666,0.0,206,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 15:00:00+00:00,True,186.78333333333333,21.5,0.0,206,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 16:00:00+00:00,True,188.25,20.25,0.0,206,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 17:00:00+00:00,True,186.45,19.466666666666665,0.0,206,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 18:00:00+00:00,True,187.5666666666667,19.083333333333332,0.0,206,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 19:00:00+00:00,True,185.26666666666665,18.066666666666666,0.0,206,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 20:00:00+00:00,True,180.88333333333333,17.383333333333333,0.0,206,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 21:00:00+00:00,True,180.28333333333333,16.900000000000002,0.0,206,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 22:00:00+00:00,True,180.15,17.266666666666666,0.0,206,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25 23:00:00+00:00,True,177.13333333333333,17.45,0.0,206,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26 00:00:00+00:00,True,178.76666666666665,17.166666666666668,1.6,207,True,1.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26 01:00:00+00:00,True,182.95,16.966666666666665,2.6,207,True,2.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26 02:00:00+00:00,True,179.73333333333335,16.599999999999998,0.2,207,True,0.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26 03:00:00+00:00,True,187.03333333333333,15.816666666666668,0.0,207,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26 04:00:00+00:00,True,187.98333333333332,15.183333333333332,0.0,207,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26 05:00:00+00:00,True,188.48333333333332,15.133333333333333,0.0,207,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26 06:00:00+00:00,True,191.9,16.1,0.0,207,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26 07:00:00+00:00,True,194.5666666666667,18.316666666666666,0.0,207,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26 08:00:00+00:00,True,193.05,20.349999999999998,0.0,207,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26 09:00:00+00:00,True,193.65,21.400000000000002,0.0,207,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26 10:00:00+00:00,True,189.15,22.616666666666664,0.0,207,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26 11:00:00+00:00,True,191.83333333333331,25.483333333333334,0.0,207,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26 12:00:00+00:00,True,188.08333333333331,24.599999999999998,0.0,207,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26 13:00:00+00:00,True,188.96666666666667,23.866666666666664,0.0,207,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26 14:00:00+00:00,True,186.1,23.46666666666667,0.0,207,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26 15:00:00+00:00,True,182.35,19.466666666666665,0.0,207,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26 16:00:00+00:00,True,180.66666666666663,17.400000000000002,0.6,207,True,0.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26 17:00:00+00:00,True,183.0666666666667,17.316666666666666,0.7,207,True,0.7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26 18:00:00+00:00,True,183.15,17.349999999999998,1.6,207,True,1.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26 19:00:00+00:00,True,185.01666666666665,17.066666666666666,0.5,207,True,0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26 20:00:00+00:00,True,182.35,16.816666666666666,0.1,207,True,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26 21:00:00+00:00,True,187.75,16.45,0.0,207,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26 22:00:00+00:00,True,189.15,16.433333333333334,0.0,207,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26 23:00:00+00:00,True,185.41666666666663,16.483333333333334,0.0,207,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
