datetime,valid,discharge(L/min),temperature(C),precipitation(mm)
2021-12-03 15:00:00+00:00,True,263.45,0.2833333333333333,0.0
2021-12-03 16:00:00+00:00,True,266.15000000000003,0.3833333333333333,0.0
2021-12-03 17:00:00+00:00,True,276.9833333333333,0.43333333333333335,0.0
2021-12-03 18:00:00+00:00,True,286.76666666666665,0.6,0.1
2021-12-03 19:00:00+00:00,True,282.93333333333334,0.5,2.9
2021-12-03 20:00:00+00:00,True,287.4833333333333,0.85,1.9
2021-12-03 21:00:00+00:00,True,286.65000000000003,1.2833333333333334,2.9
2021-12-03 22:00:00+00:00,True,280.0833333333333,2.1,0.0
2021-12-03 23:00:00+00:00,True,292.8666666666667,2.4,0.0
2021-12-04 00:00:00+00:00,True,297.1166666666667,1.9333333333333333,0.0
2021-12-04 01:00:00+00:00,True,311.81666666666666,1.0,0.4
2021-12-04 02:00:00+00:00,True,308.7,2.4,1.3
2021-12-04 03:00:00+00:00,True,319.46666666666664,3.0500000000000003,4.0
2021-12-04 04:00:00+00:00,True,334.03333333333336,3.283333333333333,2.8
2021-12-04 05:00:00+00:00,True,352.85,3.466666666666667,1.3
2021-12-04 06:00:00+00:00,True,388.25,4.166666666666667,2.4
2021-12-04 07:00:00+00:00,True,419.9166666666667,4.316666666666666,1.8
2021-12-04 08:00:00+00:00,True,450.38333333333327,4.933333333333334,0.7
2021-12-04 09:00:00+00:00,True,439.6333333333334,5.383333333333333,0.3
2021-12-04 10:00:00+00:00,True,431.75,5.516666666666667,0.3
2021-12-04 11:00:00+00:00,True,418.73333333333335,4.866666666666666,0.1
2021-12-04 12:00:00+00:00,True,431.0333333333333,4.3500000000000005,1.2
2021-12-04 13:00:00+00:00,True,442.73333333333335,5.15,0.3
2021-12-04 14:00:00+00:00,True,442.81666666666666,5.033333333333333,1.7
2021-12-04 15:00:00+00:00,True,452.45,6.283333333333334,1.6
2021-12-04 16:00:00+00:00,True,447.9333333333333,5.383333333333333,0.1
2021-12-04 17:00:00+00:00,True,452.5,5.3,0.0
2021-12-04 18:00:00+00:00,True,446.25,4.983333333333333,0.4
2021-12-04 19:00:00+00:00,True,460.0833333333333,4.883333333333334,1.0
2021-12-04 20:00:00+00:00,True,475.8,4.583333333333333,2.6
2021-12-04 21:00:00+00:00,True,402.75,3.6166666666666667,0.8
2021-12-04 22:00:00+00:00,True,91.61666666666667,2.9,9.3
2021-12-04 23:00:00+00:00,True,555.65,2.716666666666667,0.8
2021-12-05 00:00:00+00:00,True,534.6333333333333,2.216666666666667,0.9
2021-12-05 01:00:00+00:00,True,510.6666666666667,1.7666666666666666,0.1
2021-12-05 02:00:00+00:00,True,517.9,1.0333333333333334,0.0
2021-12-05 03:00:00+00:00,True,515.9166666666666,1.2333333333333334,0.0
2021-12-05 04:00:00+00:00,True,515.0833333333334,1.55,0.0
2021-12-05 05:00:00+00:00,True,532.15,1.3166666666666667,0.4
2021-12-05 06:00:00+00:00,True,502.85,1.2666666666666666,0.0
2021-12-05 07:00:00+00:00,True,528.3833333333333,1.2666666666666666,0.0
2021-12-05 08:00:00+00:00,True,545.4333333333333,1.3666666666666665,0.0
2021-12-05 09:00:00+00:00,True,515.5,2.1,0.0
2021-12-05 10:00:00+00:00,True,549.4166666666666,2.6166666666666667,0.0
2021-12-05 11:00:00+00:00,True,553.4,2.6166666666666667,0.0
2021-12-05 12:00:00+00:00,True,578.9499999999999,2.783333333333333,0.0
2021-12-05 13:00:00+00:00,True,606.5833333333334,1.9333333333333333,0.0
2021-12-05 14:00:00+00:00,True,624.9499999999999,1.5333333333333332,0.0
2021-12-05 15:00:00+00:00,True,686.8833333333333,2.0,0.0
2021-12-05 16:00:00+00:00,True,695.4499999999999,1.6166666666666665,0.0
2021-12-05 17:00:00+00:00,True,727.4,1.5,0.0
2021-12-05 18:00:00+00:00,True,748.8333333333334,1.5,0.0
2021-12-05 19:00:00+00:00,True,766.7833333333333,1.3333333333333333,0.0
2021-12-05 20:00:00+00:00,True,774.6166666666667,1.1,0.0
2021-12-05 21:00:00+00:00,True,756.4833333333332,0.3333333333333333,0.2
2021-12-05 22:00:00+00:00,True,817.1666666666666,0.05000000000000001,0.0
2021-12-05 23:00:00+00:00,True,799.4666666666667,-0.03333333333333333,0.1
2021-12-06 00:00:00+00:00,True,820.1999999999999,-0.03333333333333333,0.0
2021-12-06 01:00:00+00:00,True,793.6666666666666,-0.08333333333333333,0.0
2021-12-06 02:00:00+00:00,True,811.4833333333332,0.15,0.0
2021-12-06 03:00:00+00:00,True,846.3666666666667,0.05000000000000001,0.4
2021-12-06 04:00:00+00:00,True,830.5666666666666,-0.15,0.1
2021-12-06 05:00:00+00:00,True,820.75,-0.48333333333333334,0.2
2021-12-06 06:00:00+00:00,True,828.6,-0.45,0.2
2021-12-06 07:00:00+00:00,True,812.85,-0.3333333333333333,0.0
2021-12-06 08:00:00+00:00,True,845.5666666666666,-0.16666666666666666,0.0
2021-12-06 09:00:00+00:00,True,791.8333333333334,-0.016666666666666663,0.0
2021-12-06 10:00:00+00:00,True,836.1833333333334,0.2833333333333333,0.0
2021-12-06 11:00:00+00:00,True,800.9833333333332,0.5333333333333333,0.0
2021-12-06 12:00:00+00:00,True,810.2166666666667,0.6,0.0
2021-12-06 13:00:00+00:00,True,824.1333333333333,0.6333333333333333,0.0
2021-12-06 14:00:00+00:00,True,812.8666666666667,0.5666666666666667,0.0
2021-12-06 15:00:00+00:00,True,781.0166666666668,0.6166666666666667,0.0
2021-12-06 16:00:00+00:00,True,842.6,-0.26666666666666666,0.0
2021-12-06 17:00:00+00:00,True,804.6999999999999,0.03333333333333333,0.0
2021-12-06 18:00:00+00:00,True,826.1166666666667,-0.21666666666666667,0.0
2021-12-06 19:00:00+00:00,True,793.0,-0.6,0.0
2021-12-06 20:00:00+00:00,True,784.6999999999999,-0.4000000000000001,0.0
2021-12-06 21:00:00+00:00,True,753.8166666666666,-0.16666666666666666,0.0
2021-12-06 22:00:00+00:00,True,787.3333333333334,-0.8666666666666667,0.0
2021-12-06 23:00:00+00:00,True,734.9,-0.18333333333333335,0.0
2021-12-07 00:00:00+00:00,True,747.4833333333332,0.11666666666666665,0.0
2021-12-07 01:00:00+00:00,True,743.2166666666667,0.11666666666666665,0.0
2021-12-07 02:00:00+00:00,True,702.4833333333332,-0.75,0.5
2021-12-07 03:00:00+00:00,True,730.6999999999999,-0.9333333333333335,9.4
2021-12-07 04:00:00+00:00,True,742.6333333333333,-0.5833333333333334,15.6
2021-12-07 05:00:00+00:00,True,746.25,-0.8666666666666667,4.0
2021-12-07 06:00:00+00:00,True,697.75,-0.65,0.7
2021-12-07 07:00:00+00:00,True,587.2666666666667,-0.7833333333333333,0.0
2021-12-07 08:00:00+00:00,True,661.6833333333333,-0.8666666666666667,0.0
2021-12-07 09:00:00+00:00,True,651.5166666666667,-0.16666666666666666,0.0
2021-12-07 10:00:00+00:00,True,686.9,0.3833333333333333,0.0
2021-12-07 11:00:00+00:00,True,667.9499999999999,1.45,0.0
2021-12-07 12:00:00+00:00,True,650.5833333333334,1.5333333333333332,0.4
2021-12-07 13:00:00+00:00,True,645.8666666666667,0.65,0.0
2021-12-07 14:00:00+00:00,True,619.5500000000001,0.26666666666666666,0.0
2021-12-07 15:00:00+00:00,True,623.4833333333333,0.45,0.0
2021-12-07 16:00:00+00:00,True,623.7666666666667,0.31666666666666665,0.0
2021-12-07 17:00:00+00:00,True,638.75,0.75,0.0
2021-12-07 18:00:00+00:00,True,643.15,1.5999999999999999,0.0
2021-12-07 19:00:00+00:00,True,616.85,1.8,0.0
2021-12-07 20:00:00+00:00,True,620.8333333333334,2.4499999999999997,0.1
2021-12-07 21:00:00+00:00,True,594.5,2.5166666666666666,0.0
2021-12-07 22:00:00+00:00,True,604.5166666666667,1.8166666666666667,0.0
2021-12-07 23:00:00+00:00,True,589.2166666666667,4.183333333333334,0.0
2021-12-08 00:00:00+00:00,True,614.5833333333334,3.8833333333333333,0.0
2021-12-08 01:00:00+00:00,True,580.5333333333333,1.1333333333333335,0.0
2021-12-08 02:00:00+00:00,True,586.1999999999999,0.8333333333333334,0.0
2021-12-08 03:00:00+00:00,True,559.5833333333334,0.9166666666666666,0.0
2021-12-08 04:00:00+00:00,True,582.5166666666667,0.6,0.0
2021-12-08 05:00:00+00:00,True,552.9333333333334,0.38333333333333336,0.0
2021-12-08 06:00:00+00:00,True,586.8333333333334,0.3833333333333333,0.3
2021-12-08 07:00:00+00:00,True,565.9499999999999,1.8,0.0
2021-12-08 08:00:00+00:00,True,543.4,0.7166666666666667,0.0
2021-12-08 09:00:00+00:00,True,539.3166666666667,0.35000000000000003,1.0
2021-12-08 10:00:00+00:00,True,556.15,0.06666666666666667,1.3
2021-12-08 11:00:00+00:00,True,534.75,-0.016666666666666666,1.1
2021-12-08 12:00:00+00:00,True,532.6166666666667,-0.016666666666666666,1.0
2021-12-08 13:00:00+00:00,True,529.9333333333333,0.16666666666666666,1.1
2021-12-08 14:00:00+00:00,True,544.8,0.03333333333333333,0.9
2021-12-08 15:00:00+00:00,True,519.5166666666667,-0.2333333333333333,1.4
2021-12-08 16:00:00+00:00,True,530.9666666666667,-0.3,1.0
2021-12-08 17:00:00+00:00,True,498.48333333333335,-0.15,1.4
2021-12-08 18:00:00+00:00,True,512.8666666666667,0.016666666666666666,1.0
2021-12-08 19:00:00+00:00,True,510.6,-0.049999999999999996,1.0
2021-12-08 20:00:00+00:00,True,478.55,-0.25,0.8
2021-12-08 21:00:00+00:00,True,495.1666666666667,-0.2833333333333334,0.6
2021-12-08 22:00:00+00:00,True,498.4,-0.31666666666666665,1.0
2021-12-08 23:00:00+00:00,True,494.4666666666667,-0.3666666666666667,0.4
2021-12-09 00:00:00+00:00,True,492.06666666666666,-0.3666666666666667,0.4
2021-12-09 01:00:00+00:00,True,465.25,-0.35000000000000003,1.0
2021-12-09 02:00:00+00:00,True,471.8833333333334,-0.35000000000000003,0.4
2021-12-09 03:00:00+00:00,True,469.75,-0.26666666666666666,0.5
2021-12-09 04:00:00+00:00,True,474.3,-0.18333333333333335,0.6
2021-12-09 05:00:00+00:00,True,456.5833333333333,-0.20000000000000004,0.8
2021-12-09 06:00:00+00:00,True,476.76666666666665,-0.26666666666666666,0.6
2021-12-09 07:00:00+00:00,True,494.85,-0.31666666666666665,0.9
2021-12-09 08:00:00+00:00,False,452.1833333333333,0.6,1.6
2021-12-09 09:00:00+00:00,False,457.9333333333333,-0.1,0.0
2021-12-09 10:00:00+00:00,True,453.6,-0.016666666666666666,1.3
2021-12-09 11:00:00+00:00,True,442.65,0.2333333333333333,0.2
2021-12-09 12:00:00+00:00,True,456.55,0.7166666666666667,0.0
2021-12-09 13:00:00+00:00,True,447.9666666666667,1.0,0.1
2021-12-09 14:00:00+00:00,True,440.73333333333335,0.7000000000000001,0.0
2021-12-09 15:00:00+00:00,True,465.2833333333333,0.25,0.0
2021-12-09 16:00:00+00:00,True,445.1666666666667,-0.08333333333333333,0.5
2021-12-09 17:00:00+00:00,True,454.5,-0.5666666666666667,0.0
2021-12-09 18:00:00+00:00,True,443.4166666666667,-0.06666666666666667,0.0
2021-12-09 19:00:00+00:00,True,433.0833333333333,0.2333333333333333,0.0
2021-12-09 20:00:00+00:00,True,447.9333333333333,-0.15,0.0
2021-12-09 21:00:00+00:00,True,422.65,-1.0833333333333333,0.0
2021-12-09 22:00:00+00:00,True,411.35,-1.0,0.0
2021-12-09 23:00:00+00:00,True,434.7166666666667,-0.9166666666666666,0.0
2021-12-10 00:00:00+00:00,True,442.1833333333333,-1.7,0.0
2021-12-10 01:00:00+00:00,True,435.06666666666666,-2.4499999999999997,0.1
2021-12-10 02:00:00+00:00,True,430.2,-2.733333333333333,0.0
2021-12-10 03:00:00+00:00,True,408.31666666666666,-2.25,0.0
2021-12-10 04:00:00+00:00,True,425.2166666666667,-1.7666666666666668,1.5
2021-12-10 05:00:00+00:00,True,422.0833333333333,-2.5666666666666664,0.8
2021-12-10 06:00:00+00:00,True,412.01666666666665,-3.35,0.0
2021-12-10 07:00:00+00:00,True,430.7,-3.0500000000000003,0.0
2021-12-10 08:00:00+00:00,True,407.26666666666665,-2.783333333333333,0.0
2021-12-10 09:00:00+00:00,True,408.51666666666665,2.033333333333333,0.3
2021-12-10 10:00:00+00:00,True,405.8666666666666,1.9000000000000001,0.3
2021-12-10 11:00:00+00:00,True,401.31666666666666,2.566666666666667,0.2
2021-12-10 12:00:00+00:00,True,396.4,3.0,0.8
2021-12-10 13:00:00+00:00,True,336.8833333333333,2.6333333333333333,0.9
2021-12-10 14:00:00+00:00,True,394.1166666666666,1.6500000000000001,10.3
2021-12-10 15:00:00+00:00,True,396.8,1.6500000000000001,15.4
2021-12-10 16:00:00+00:00,True,401.0,1.5999999999999999,24.5
2021-12-10 17:00:00+00:00,True,390.25,1.5,9.8
2021-12-10 18:00:00+00:00,True,402.8666666666666,1.0,2.8
2021-12-10 19:00:00+00:00,True,396.7833333333333,0.9500000000000001,0.8
2021-12-10 20:00:00+00:00,True,397.95,1.6166666666666665,0.3
2021-12-10 21:00:00+00:00,True,391.45,1.3499999999999999,0.4
2021-12-10 22:00:00+00:00,True,370.0,1.6666666666666667,0.4
2021-12-10 23:00:00+00:00,True,396.8666666666666,1.6833333333333333,0.4
2021-12-11 00:00:00+00:00,True,390.6333333333334,1.3166666666666667,1.2
2021-12-11 01:00:00+00:00,True,367.9166666666667,1.0833333333333333,0.2
2021-12-11 02:00:00+00:00,True,374.8666666666666,0.8333333333333334,0.2
2021-12-11 03:00:00+00:00,True,376.5,1.0166666666666666,0.2
2021-12-11 04:00:00+00:00,True,373.1833333333333,0.9500000000000001,0.1
2021-12-11 05:00:00+00:00,True,367.75,0.9,0.0
2021-12-11 06:00:00+00:00,True,349.90000000000003,0.6166666666666667,0.1
2021-12-11 07:00:00+00:00,True,364.1833333333333,0.6166666666666666,0.6
2021-12-11 08:00:00+00:00,True,361.55,0.7333333333333334,0.2
2021-12-11 09:00:00+00:00,True,364.31666666666666,0.7333333333333334,0.2
2021-12-11 10:00:00+00:00,True,359.8833333333334,0.7166666666666667,0.8
2021-12-11 11:00:00+00:00,True,357.05,0.48333333333333334,1.5
2021-12-11 12:00:00+00:00,True,359.0333333333333,1.1666666666666667,0.3
2021-12-11 13:00:00+00:00,True,351.7,1.2666666666666668,0.1
2021-12-11 14:00:00+00:00,True,352.65000000000003,0.9,0.2
2021-12-11 15:00:00+00:00,True,353.06666666666666,0.7333333333333334,0.0
2021-12-11 16:00:00+00:00,True,345.8833333333334,0.5333333333333333,0.0
2021-12-11 17:00:00+00:00,True,351.0833333333333,0.7333333333333334,0.0
2021-12-11 18:00:00+00:00,True,336.7,0.7166666666666667,0.0
2021-12-11 19:00:00+00:00,True,336.76666666666665,0.5666666666666667,0.0
2021-12-11 20:00:00+00:00,True,328.05,0.5833333333333334,0.0
2021-12-11 21:00:00+00:00,True,338.3833333333333,0.75,0.0
2021-12-11 22:00:00+00:00,True,335.1666666666667,0.9833333333333334,0.2
2021-12-11 23:00:00+00:00,True,338.46666666666664,0.8166666666666668,0.0
2021-12-12 00:00:00+00:00,True,331.9166666666667,0.6166666666666667,0.0
2021-12-12 01:00:00+00:00,True,343.31666666666666,0.7999999999999999,0.0
2021-12-12 02:00:00+00:00,True,324.3333333333333,0.3333333333333333,0.0
2021-12-12 03:00:00+00:00,True,337.75,0.48333333333333334,0.0
2021-12-12 04:00:00+00:00,True,332.53333333333336,0.2833333333333334,0.0
2021-12-12 05:00:00+00:00,True,322.15000000000003,-0.6,0.0
2021-12-12 06:00:00+00:00,True,330.03333333333336,-0.9833333333333333,0.0
2021-12-12 07:00:00+00:00,True,319.68333333333334,-0.11666666666666668,0.0
2021-12-12 08:00:00+00:00,True,318.1166666666667,1.25,0.0
2021-12-12 09:00:00+00:00,True,316.4833333333333,1.3833333333333335,0.0
2021-12-12 10:00:00+00:00,True,326.2,2.216666666666667,0.0
2021-12-12 11:00:00+00:00,True,323.40000000000003,2.716666666666667,0.0
2021-12-12 12:00:00+00:00,True,331.8666666666667,3.1666666666666665,0.0
2021-12-12 13:00:00+00:00,True,326.96666666666664,3.533333333333333,0.0
2021-12-12 14:00:00+00:00,True,307.7,2.5666666666666664,0.0
2021-12-12 15:00:00+00:00,True,323.51666666666665,2.283333333333333,0.0
2021-12-12 16:00:00+00:00,True,311.06666666666666,2.766666666666667,0.0
2021-12-12 17:00:00+00:00,True,324.6166666666667,3.6166666666666667,0.0
2021-12-12 18:00:00+00:00,True,307.4833333333333,2.8833333333333333,0.0
2021-12-12 19:00:00+00:00,True,316.05,3.6333333333333333,0.0
2021-12-12 20:00:00+00:00,True,312.8833333333333,2.85,0.0
2021-12-12 21:00:00+00:00,True,314.3833333333334,2.9499999999999997,0.0
2021-12-12 22:00:00+00:00,True,307.8666666666667,3.0833333333333335,0.0
2021-12-12 23:00:00+00:00,True,309.8833333333334,2.3666666666666667,0.0
2021-12-13 00:00:00+00:00,True,307.15000000000003,2.6999999999999997,0.0
2021-12-13 01:00:00+00:00,True,305.9166666666667,2.75,0.0
2021-12-13 02:00:00+00:00,True,306.06666666666666,2.2333333333333334,0.0
2021-12-13 03:00:00+00:00,True,306.93333333333334,2.216666666666667,0.0
2021-12-13 04:00:00+00:00,True,296.7,2.1999999999999997,0.0
2021-12-13 05:00:00+00:00,True,302.6333333333333,2.316666666666667,0.0
2021-12-13 06:00:00+00:00,True,293.81666666666666,2.5833333333333335,0.0
2021-12-13 07:00:00+00:00,True,298.6333333333333,2.5,0.0
2021-12-13 08:00:00+00:00,True,297.1666666666667,2.6666666666666665,0.0
2021-12-13 09:00:00+00:00,True,306.31666666666666,2.9,0.0
2021-12-13 10:00:00+00:00,True,290.85,2.6999999999999997,0.0
2021-12-13 11:00:00+00:00,True,292.75,2.8000000000000003,0.0
2021-12-13 12:00:00+00:00,True,289.8,3.35,0.0
2021-12-13 13:00:00+00:00,True,303.7833333333333,3.1999999999999997,0.0
2021-12-13 14:00:00+00:00,True,295.3666666666667,2.766666666666667,0.0
2021-12-13 15:00:00+00:00,True,294.45,3.4166666666666665,0.0
2021-12-13 16:00:00+00:00,True,290.90000000000003,3.0833333333333335,0.0
2021-12-13 17:00:00+00:00,True,295.56666666666666,2.4499999999999997,0.0
2021-12-13 18:00:00+00:00,True,296.7333333333333,2.1333333333333333,0.0
2021-12-13 19:00:00+00:00,True,288.2333333333333,2.25,0.0
2021-12-13 20:00:00+00:00,True,298.03333333333336,2.35,0.0
2021-12-13 21:00:00+00:00,True,296.01666666666665,1.45,0.0
2021-12-13 22:00:00+00:00,True,292.5833333333333,0.9833333333333334,0.0
2021-12-13 23:00:00+00:00,True,297.51666666666665,1.3,0.0
2021-12-14 00:00:00+00:00,True,289.21666666666664,0.2333333333333333,0.0
2021-12-14 01:00:00+00:00,True,295.18333333333334,-0.31666666666666665,0.0
2021-12-14 02:00:00+00:00,True,297.56666666666666,0.09999999999999998,0.0
2021-12-14 03:00:00+00:00,True,293.3833333333333,-0.65,0.0
2021-12-14 04:00:00+00:00,True,289.65000000000003,-1.0166666666666666,0.0
2021-12-14 05:00:00+00:00,True,296.05,-0.9,0.0
2021-12-14 06:00:00+00:00,True,295.5,-0.3333333333333333,0.0
2021-12-14 07:00:00+00:00,True,302.8333333333333,-0.21666666666666667,0.0
2021-12-14 08:00:00+00:00,True,290.95,-0.3666666666666667,0.0
2021-12-14 09:00:00+00:00,True,300.4666666666667,-0.35000000000000003,0.0
2021-12-14 10:00:00+00:00,True,308.25,0.31666666666666665,0.0
2021-12-14 11:00:00+00:00,True,310.26666666666665,2.716666666666667,0.0
2021-12-14 12:00:00+00:00,True,305.1,1.2666666666666666,0.0
2021-12-14 13:00:00+00:00,True,311.4666666666667,1.95,0.0
2021-12-14 14:00:00+00:00,True,298.01666666666665,2.2333333333333334,0.0
2021-12-14 15:00:00+00:00,True,306.2,1.9666666666666668,0.0
2021-12-14 16:00:00+00:00,True,314.81666666666666,2.9500000000000006,0.0
2021-12-14 17:00:00+00:00,True,306.26666666666665,3.5,0.0
2021-12-14 18:00:00+00:00,True,316.15000000000003,3.0500000000000003,0.0
2021-12-14 19:00:00+00:00,True,304.4833333333333,2.3833333333333333,0.0
2021-12-14 20:00:00+00:00,True,314.6333333333333,1.4000000000000001,0.0
2021-12-14 21:00:00+00:00,True,310.4833333333333,2.066666666666667,0.0
2021-12-14 22:00:00+00:00,True,320.95,2.3333333333333335,0.0
2021-12-14 23:00:00+00:00,True,317.4833333333333,1.4166666666666667,0.0
2021-12-15 00:00:00+00:00,True,327.8333333333333,0.3666666666666667,0.0
2021-12-15 01:00:00+00:00,True,317.55,0.09999999999999999,0.0
2021-12-15 02:00:00+00:00,True,318.6166666666666,0.016666666666666666,0.0
2021-12-15 03:00:00+00:00,True,317.5,-0.3333333333333333,0.0
2021-12-15 04:00:00+00:00,True,320.01666666666665,-0.5333333333333333,0.0
2021-12-15 05:00:00+00:00,True,320.3333333333333,-0.9833333333333334,0.0
2021-12-15 06:00:00+00:00,True,322.65000000000003,-1.1833333333333333,0.0
2021-12-15 07:00:00+00:00,True,321.8666666666667,-1.0166666666666666,0.0
2021-12-15 08:00:00+00:00,True,315.35,-0.9500000000000001,0.0
2021-12-15 09:00:00+00:00,True,323.75,-0.6333333333333334,0.0
2021-12-15 10:00:00+00:00,True,335.96666666666664,-0.16666666666666666,0.0
2021-12-15 11:00:00+00:00,True,318.55,-0.10000000000000002,0.0
2021-12-15 12:00:00+00:00,True,334.8666666666667,0.016666666666666666,0.0
2021-12-15 13:00:00+00:00,True,346.3666666666666,-0.016666666666666666,0.0
2021-12-15 14:00:00+00:00,True,341.45,-0.2333333333333333,0.0
2021-12-15 15:00:00+00:00,True,325.40000000000003,-0.5166666666666667,0.0
2021-12-15 16:00:00+00:00,True,352.8666666666666,-0.6833333333333332,0.0
2021-12-15 17:00:00+00:00,True,364.3,-0.4666666666666666,0.0
2021-12-15 18:00:00+00:00,True,349.1,-0.35000000000000003,0.0
2021-12-15 19:00:00+00:00,True,358.3333333333333,-0.2833333333333333,0.0
2021-12-15 20:00:00+00:00,True,352.5333333333333,-0.3833333333333333,0.0
2021-12-15 21:00:00+00:00,True,359.81666666666666,-0.35000000000000003,0.0
2021-12-15 22:00:00+00:00,True,371.05,-0.4666666666666666,0.0
2021-12-15 23:00:00+00:00,True,374.98333333333335,-0.5166666666666667,0.0
2021-12-16 00:00:00+00:00,True,372.7,-0.2333333333333333,0.0
2021-12-16 01:00:00+00:00,True,387.0333333333333,-0.3,0.0
2021-12-16 02:00:00+00:00,True,395.1333333333334,-0.31666666666666665,0.0
2021-12-16 03:00:00+00:00,True,397.76666666666665,-0.5666666666666667,0.0
2021-12-16 04:00:00+00:00,True,397.0,-0.6,0.0
2021-12-16 05:00:00+00:00,True,394.45,-0.6,0.0
2021-12-16 06:00:00+00:00,True,401.1166666666666,-0.6,0.0
2021-12-16 07:00:00+00:00,True,416.4333333333333,-0.5,0.0
2021-12-16 08:00:00+00:00,True,419.1166666666666,-0.4166666666666667,0.0
2021-12-16 09:00:00+00:00,True,434.6333333333334,-0.25,0.0
2021-12-16 10:00:00+00:00,True,465.76666666666665,0.21666666666666667,0.0
2021-12-16 11:00:00+00:00,True,455.55,0.25,0.0
2021-12-16 12:00:00+00:00,True,471.2,0.10000000000000002,0.0
2021-12-16 13:00:00+00:00,True,480.9,0.15,0.0
2021-12-16 14:00:00+00:00,True,408.9666666666667,0.39999999999999997,0.0
2021-12-16 15:00:00+00:00,True,512.3666666666667,0.43333333333333335,0.0
2021-12-16 16:00:00+00:00,True,503.85,0.2333333333333333,0.0
2021-12-16 17:00:00+00:00,True,528.8666666666667,0.16666666666666666,0.0
2021-12-16 18:00:00+00:00,True,549.7166666666667,0.21666666666666667,0.0
2021-12-16 19:00:00+00:00,True,529.0833333333334,-0.03333333333333333,0.0
2021-12-16 20:00:00+00:00,True,544.4333333333333,-0.2333333333333333,0.0
2021-12-16 21:00:00+00:00,True,562.4,-0.3833333333333333,0.0
2021-12-16 22:00:00+00:00,True,554.3166666666667,-0.5,0.0
2021-12-16 23:00:00+00:00,True,541.2833333333333,-0.3666666666666667,0.0
2021-12-17 00:00:00+00:00,True,546.1833333333333,-0.45,0.0
2021-12-17 01:00:00+00:00,True,547.4,-0.5499999999999999,0.0
2021-12-17 02:00:00+00:00,True,547.7666666666667,-1.0333333333333334,0.0
2021-12-17 03:00:00+00:00,True,535.7666666666667,-1.05,0.0
2021-12-17 04:00:00+00:00,True,545.1,-1.7000000000000002,0.0
2021-12-17 05:00:00+00:00,True,563.0,-1.6333333333333335,0.0
2021-12-17 06:00:00+00:00,True,553.9,-1.1500000000000001,0.0
2021-12-17 07:00:00+00:00,True,548.2166666666667,-1.1833333333333333,0.0
2021-12-17 08:00:00+00:00,True,531.4666666666667,-0.9166666666666666,0.0
2021-12-17 09:00:00+00:00,True,560.8666666666667,-1.3,0.0
2021-12-17 10:00:00+00:00,True,534.6,-0.8500000000000001,0.0
2021-12-17 11:00:00+00:00,True,526.3166666666667,0.2333333333333333,0.0
2021-12-17 12:00:00+00:00,True,524.5833333333334,0.15,0.0
2021-12-17 13:00:00+00:00,True,448.0833333333333,0.25,0.0
2021-12-17 14:00:00+00:00,True,539.1166666666667,0.06666666666666667,0.0
2021-12-17 15:00:00+00:00,True,520.4333333333333,-0.016666666666666663,0.0
2021-12-17 16:00:00+00:00,True,502.1666666666667,0.5666666666666667,0.0
2021-12-17 17:00:00+00:00,True,497.8666666666666,0.8666666666666667,0.0
2021-12-17 18:00:00+00:00,True,508.5833333333333,0.9333333333333332,0.0
2021-12-17 19:00:00+00:00,True,511.5333333333333,1.0999999999999999,0.0
2021-12-17 20:00:00+00:00,True,520.4499999999999,0.8833333333333333,0.0
2021-12-17 21:00:00+00:00,True,531.7166666666667,0.8000000000000002,0.0
2021-12-17 22:00:00+00:00,True,497.1666666666667,0.4666666666666666,0.0
2021-12-17 23:00:00+00:00,True,521.3166666666667,0.25,0.0
2021-12-18 00:00:00+00:00,True,495.8333333333333,0.06666666666666667,0.0
2021-12-18 01:00:00+00:00,True,511.1,-0.15,0.0
2021-12-18 02:00:00+00:00,True,500.3,-0.5833333333333334,0.0
2021-12-18 03:00:00+00:00,True,476.6,-0.9833333333333334,0.0
2021-12-18 04:00:00+00:00,True,493.2833333333333,-1.0666666666666667,0.0
2021-12-18 05:00:00+00:00,True,474.4666666666667,-1.0833333333333333,0.0
2021-12-18 06:00:00+00:00,True,486.26666666666665,-1.2666666666666666,0.0
2021-12-18 07:00:00+00:00,True,477.45,-1.5999999999999999,0.0
2021-12-18 08:00:00+00:00,True,492.5333333333333,-1.6500000000000001,0.0
2021-12-18 09:00:00+00:00,True,469.85,-1.5833333333333333,0.0
2021-12-18 10:00:00+00:00,True,486.5333333333333,-1.45,0.0
2021-12-18 11:00:00+00:00,True,483.35,-1.1666666666666667,0.0
2021-12-18 12:00:00+00:00,True,446.15,-0.7999999999999999,0.0
2021-12-18 13:00:00+00:00,True,459.85,-0.9333333333333332,0.0
2021-12-18 14:00:00+00:00,True,479.1333333333334,-0.9333333333333332,0.0
2021-12-18 15:00:00+00:00,True,465.9166666666667,-0.8166666666666668,0.0
2021-12-18 16:00:00+00:00,True,461.5833333333333,-0.7999999999999999,0.0
2021-12-18 17:00:00+00:00,True,457.6166666666666,-0.7000000000000001,0.0
2021-12-18 18:00:00+00:00,True,457.1333333333334,-1.0333333333333334,0.0
2021-12-18 19:00:00+00:00,True,475.6499999999999,-1.2,0.0
2021-12-18 20:00:00+00:00,True,443.4166666666667,-1.3666666666666665,0.0
2021-12-18 21:00:00+00:00,True,441.5,-1.0166666666666666,0.0
