datetime,doy,valid,optimization_period,discharge_meas(L/min),temperature(C),precipitation(mm),rain_fall(mm),snow_fall(mm),snow_melt(mm),snow_cover(mm),pET(mm),aET(mm),storage_soil(mm),storage_gw(mm),runoff(mm),percolation_gw(mm),discharge_sim(mm)
2023-08-16 00:00:00+00:00,228,True,True,24.125,22.46666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-17 00:00:00+00:00,229,True,True,22.94861111111111,20.415972222222223,3.7,3.7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-18 00:00:00+00:00,230,True,True,23.302777777777777,22.335416666666664,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-19 00:00:00+00:00,231,True,True,23.902777777777775,24.772222222222222,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-20 00:00:00+00:00,232,True,True,22.568055555555556,25.545833333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-21 00:00:00+00:00,233,True,True,21.35694444444444,26.035416666666666,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-22 00:00:00+00:00,234,True,True,20.318055555555556,26.478472222222223,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-23 00:00:00+00:00,235,True,True,19.501388888888886,26.193055555555556,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-24 00:00:00+00:00,236,True,True,18.888194444444444,27.103472222222223,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-25 00:00:00+00:00,237,True,True,18.100694444444443,23.626388888888886,0.1,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-26 00:00:00+00:00,238,True,True,18.271527777777777,19.07986111111111,22.4,22.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-27 00:00:00+00:00,239,True,True,61.424305555555556,14.298611111111112,89.10000000000001,89.10000000000001,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-28 00:00:00+00:00,240,True,True,279.01388888888886,12.252777777777778,40.4,40.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-29 00:00:00+00:00,241,True,True,198.59513888888887,11.672916666666666,7.8,7.8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30 00:00:00+00:00,242,True,True,135.18402777777777,14.125,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-31 00:00:00+00:00,243,True,True,101.29236111111112,15.104861111111111,0.4,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
