station_code,measure_date,hyear,HS,HN_1D,HNW_1D
5PL0,2000-01-24 06:00:00+00:00,2000,86.0,11.0,
5PL0,2000-01-25 06:00:00+00:00,2000,85.0,1.0,
5PL0,2000-01-26 06:00:00+00:00,2000,84.0,0.0,
5PL0,2000-01-27 06:00:00+00:00,2000,84.0,0.0,
5PL0,2000-01-28 06:00:00+00:00,2000,82.0,0.0,
5PL0,2000-01-29 06:00:00+00:00,2000,80.0,0.0,
5PL0,2000-01-30 06:00:00+00:00,2000,91.0,12.0,
5PL0,2000-01-31 06:00:00+00:00,2000,109.0,18.0,
5PL0,2000-02-01 06:00:00+00:00,2000,103.0,0.0,
5PL0,2000-02-02 06:00:00+00:00,2000,99.0,0.0,
5PL0,2000-02-03 06:00:00+00:00,2000,98.0,1.0,
5PL0,2000-02-04 06:00:00+00:00,2000,97.0,0.0,
5PL0,2000-02-05 06:00:00+00:00,2000,97.0,0.0,
5PL0,2000-02-06 06:00:00+00:00,2000,96.0,0.0,
5PL0,2000-02-07 06:00:00+00:00,2000,90.0,0.0,
5PL0,2000-02-08 06:00:00+00:00,2000,93.0,4.0,
5PL0,2000-02-09 06:00:00+00:00,2000,87.0,0.3,
5PL0,2000-02-10 06:00:00+00:00,2000,95.0,9.0,
5PL0,2000-02-11 06:00:00+00:00,2000,92.0,0.0,
5PL0,2000-02-12 06:00:00+00:00,2000,90.0,2.0,
5PL0,2000-02-13 06:00:00+00:00,2000,89.0,0.3,
5PL0,2000-02-14 06:00:00+00:00,2000,104.0,15.0,12.0
5PL0,2000-02-15 06:00:00+00:00,2000,104.0,4.0,
5PL0,2000-02-16 06:00:00+00:00,2000,105.0,2.0,
5PL0,2000-02-17 06:00:00+00:00,2000,112.0,13.0,8.0
5PL0,2000-02-18 06:00:00+00:00,2000,125.0,18.0,15.0
5PL0,2000-02-19 06:00:00+00:00,2000,160.0,40.0,35.0
5PL0,2000-02-20 06:00:00+00:00,2000,170.0,25.0,20.0
5PL0,2000-02-21 06:00:00+00:00,2000,155.0,5.0,
5PL0,2000-02-22 06:00:00+00:00,2000,150.0,0.0,
5PL0,2000-02-23 06:00:00+00:00,2000,147.0,0.0,
5PL0,2000-02-24 06:00:00+00:00,2000,142.0,0.0,
5PL0,2000-02-25 06:00:00+00:00,2000,139.0,0.0,
5PL0,2000-02-26 06:00:00+00:00,2000,135.0,3.0,
5PL0,2000-02-27 06:00:00+00:00,2000,130.0,0.0,
5PL0,2000-02-28 06:00:00+00:00,2000,126.0,0.0,
5PL0,2000-02-29 06:00:00+00:00,2000,122.0,0.0,
5PL0,2000-03-01 06:00:00+00:00,2000,120.0,2.0,
5PL0,2000-03-02 06:00:00+00:00,2000,130.0,15.0,
5PL0,2000-03-03 06:00:00+00:00,2000,126.0,0.0,
5PL0,2000-03-04 06:00:00+00:00,2000,132.0,10.0,6.0
5PL0,2000-03-05 06:00:00+00:00,2000,130.0,2.0,
5PL0,2000-03-06 06:00:00+00:00,2000,128.0,0.0,
5PL0,2000-03-07 06:00:00+00:00,2000,125.0,0.0,
5PL0,2000-03-08 06:00:00+00:00,2000,121.0,0.0,
5PL0,2000-03-09 06:00:00+00:00,2000,124.0,3.0,
5PL0,2000-03-10 06:00:00+00:00,2000,122.0,0.0,
5PL0,2000-03-11 06:00:00+00:00,2000,110.0,0.0,
5PL0,2000-03-12 06:00:00+00:00,2000,110.0,0.0,
5PL0,2000-03-13 06:00:00+00:00,2000,110.0,0.0,
5PL0,2000-03-14 06:00:00+00:00,2000,108.0,0.0,
5PL0,2000-03-15 06:00:00+00:00,2000,111.0,7.0,
5PL0,2000-03-16 06:00:00+00:00,2000,115.0,8.0,
5PL0,2000-03-17 06:00:00+00:00,2000,130.0,14.0,15.0
5PL0,2000-03-18 06:00:00+00:00,2000,130.0,3.0,
5PL0,2000-03-19 06:00:00+00:00,2000,129.0,4.0,
5PL0,2000-03-20 06:00:00+00:00,2000,125.0,2.0,
5PL0,2000-03-21 06:00:00+00:00,2000,122.0,9.0,
5PL0,2000-03-22 06:00:00+00:00,2000,115.0,0.0,
5PL0,2000-03-23 06:00:00+00:00,2000,108.0,0.0,
5PL0,2000-03-24 06:00:00+00:00,2000,105.0,0.0,
5PL0,2000-03-25 06:00:00+00:00,2000,103.0,0.0,
5PL0,2000-03-26 06:00:00+00:00,2000,100.0,6.0,
5PL0,2000-03-27 06:00:00+00:00,2000,135.0,28.0,25.0
5PL0,2000-03-28 06:00:00+00:00,2000,142.0,8.0,
5PL0,2000-03-29 06:00:00+00:00,2000,128.0,1.0,
5PL0,2000-03-30 06:00:00+00:00,2000,132.0,8.0,
5PL0,2000-03-31 06:00:00+00:00,2000,133.0,4.0,
5PL0,2000-04-01 06:00:00+00:00,2000,125.0,1.0,
5PL0,2000-04-02 06:00:00+00:00,2000,123.0,0.0,
5PL0,2000-04-03 06:00:00+00:00,2000,121.0,0.0,
5PL0,2000-04-04 06:00:00+00:00,2000,120.0,0.0,
5PL0,2000-04-05 06:00:00+00:00,2000,119.0,0.0,
5PL0,2000-04-06 06:00:00+00:00,2000,114.0,3.0,
5PL0,2000-04-07 06:00:00+00:00,2000,112.0,0.0,
